Date_Time2,Year,Air_T,Water_T,S
10.07.2016 12:00,2016,17.9,16.4907,17
10.07.2016 18:00,2016,22.2,17.179,17
11.07.2016 0:00,2016,14.5,15.4269,17
11.07.2016 6:00,2016,13.7,14.3629,18
11.07.2016 12:00,2016,20.1,15.3017,18
11.07.2016 18:00,2016,22.6,15.1765,19
12.07.2016 0:00,2016,17.9,15.8024,19
12.07.2016 6:00,2016,14.8,14.1125,18
12.07.2016 12:00,2016,15.1,14.3629,21
12.07.2016 18:00,2016,19.7,14.801,24
13.07.2016 0:00,2016,16.4,14.9262,18
13.07.2016 6:00,2016,14.9,14.6132,19
13.07.2016 12:00,2016,15.8,14.8636,18
13.07.2016 18:00,2016,20.8,14.6758,18
14.07.2016 0:00,2016,15.5,15.3643,17
14.07.2016 6:00,2016,15.4,15.1765,16
14.07.2016 12:00,2016,18.2,15.4895,16
14.07.2016 18:00,2016,23.8,16.8036,16
15.07.2016 0:00,2016,17.1,14.3003,18
15.07.2016 6:00,2016,13.5,14.9262,19
15.07.2016 12:00,2016,21,16.3656,18
15.07.2016 18:00,2016,22.5,19.0559,17
16.07.2016 0:00,2016,19.8,15.6772,17
16.07.2016 6:00,2016,17.3,17.8047,17
16.07.2016 12:00,2016,17.4,16.1778,17
16.07.2016 18:00,2016,19,16.9287,18
17.07.2016 0:00,2016,16.8,16.8662,17
17.07.2016 6:00,2016,15.8,13.7369,18
17.07.2016 12:00,2016,20.4,15.9275,19
17.07.2016 18:00,2016,22.5,16.303,19
18.07.2016 0:00,2016,17.8,17.5544,18
18.07.2016 6:00,2016,16.4,15.7398,19
18.07.2016 12:00,2016,17.7,16.2404,18
18.07.2016 18:00,2016,22.1,16.2404,18
19.07.2016 0:00,2016,14.8,17.617,20
19.07.2016 6:00,2016,14,16.1778,19
19.07.2016 12:00,2016,18.4,15.8024,19
19.07.2016 18:00,2016,18.9,17.179,19
20.07.2016 0:00,2016,15.6,17.5544,18
20.07.2016 6:00,2016,12.4,16.9287,18
20.07.2016 12:00,2016,18.3,16.9287,18
20.07.2016 18:00,2016,22.1,17.617,18
21.07.2016 0:00,2016,18.9,16.741,15
21.07.2016 6:00,2016,15.2,17.179,17
21.07.2016 12:00,2016,20,17.2416,18
21.07.2016 18:00,2016,22.9,17.8672,18
22.07.2016 0:00,2016,17.6,16.4907,17
22.07.2016 6:00,2016,13.3,17.179,18
22.07.2016 12:00,2016,20.6,16.0527,18
22.07.2016 18:00,2016,24.3,18.3677,18
23.07.2016 0:00,2016,16.5,17.3667,18
23.07.2016 6:00,2016,14.1,17.1164,18
23.07.2016 12:00,2016,19.6,16.4907,18
23.07.2016 18:00,2016,23.2,18.0549,18
24.07.2016 0:00,2016,17.3,15.4269,19
24.07.2016 6:00,2016,15.5,16.6784,18
24.07.2016 12:00,2016,20.3,16.0527,18
24.07.2016 18:00,2016,23.2,18.1801,18
25.07.2016 0:00,2016,16.2,16.6159,NA
25.07.2016 6:00,2016,15.3,16.4907,NA
25.07.2016 12:00,2016,21.8,17.4919,17
25.07.2016 18:00,2016,22.1,18.6805,17
26.07.2016 0:00,2016,18.1,16.8036,18
26.07.2016 6:00,2016,16.9,17.0539,19
26.07.2016 12:00,2016,23.1,17.5544,18
26.07.2016 18:00,2016,22.8,19.4937,17
27.07.2016 0:00,2016,17.6,19.8065,17
27.07.2016 6:00,2016,18.7,18.5554,17
27.07.2016 12:00,2016,20,18.618,17
27.07.2016 18:00,2016,20.8,19.5563,16
28.07.2016 0:00,2016,19.3,18.7431,17
28.07.2016 6:00,2016,15.2,18.3677,18
28.07.2016 12:00,2016,19.3,17.9924,18
28.07.2016 18:00,2016,20,19.2435,18
29.07.2016 0:00,2016,14.7,18.9933,17
29.07.2016 6:00,2016,14,18.5554,17
29.07.2016 12:00,2016,14.4,18.3052,17
29.07.2016 18:00,2016,16,18.0549,17
30.07.2016 0:00,2016,15.4,17.8672,17
30.07.2016 6:00,2016,14.3,17.3667,17
30.07.2016 12:00,2016,16.9,17.3667,NA
30.07.2016 18:00,2016,19.9,18.0549,NA
31.07.2016 0:00,2016,17.4,18.1801,17
31.07.2016 6:00,2016,14.8,17.6796,17
31.07.2016 12:00,2016,NA,17.7421,NA
31.07.2016 18:00,2016,20.5,17.7421,17
01.08.2016 0:00,2016,15.9,17.9924,17
01.08.2016 6:00,2016,13.4,17.4293,NA
01.08.2016 12:00,2016,15.3,16.6159,NA
01.08.2016 18:00,2016,18.6,17.2416,NA
02.08.2016 0:00,2016,16.1,17.5544,16
02.08.2016 6:00,2016,13.8,16.9913,17
02.08.2016 12:00,2016,17.9,17.2416,18
02.08.2016 18:00,2016,17.6,17.0539,17
03.08.2016 0:00,2016,14.2,17.1164,18
03.08.2016 6:00,2016,12.3,16.9287,17
03.08.2016 12:00,2016,18.3,16.9913,16
03.08.2016 18:00,2016,19.6,18.0549,16
04.08.2016 0:00,2016,14.6,17.4293,17
04.08.2016 6:00,2016,13,17.1164,17
04.08.2016 12:00,2016,18.6,17.2416,17
04.08.2016 18:00,2016,23,18.2426,18
05.08.2016 0:00,2016,14.3,17.9298,18
05.08.2016 6:00,2016,14.3,17.179,17
05.08.2016 12:00,2016,18.1,17.2416,17
05.08.2016 18:00,2016,22,17.9298,17
06.08.2016 0:00,2016,16.9,18.4929,15
06.08.2016 6:00,2016,13.6,17.5544,15
06.08.2016 12:00,2016,20.4,17.7421,16
06.08.2016 18:00,2016,22,19.0559,16
07.08.2016 0:00,2016,16.3,18.8056,16
07.08.2016 6:00,2016,15.7,18.3677,15
07.08.2016 12:00,2016,21.9,18.2426,15
07.08.2016 18:00,2016,19.4,18.6805,15
08.08.2016 0:00,2016,17.8,18.4929,16
08.08.2016 6:00,2016,16.8,17.7421,15
08.08.2016 12:00,2016,19.1,18.3052,15
08.08.2016 19:00,2016,19.1,18.8056,16
09.08.2016 0:00,2016,17.8,19.0559,17
09.08.2016 6:00,2016,16.5,18.4303,19
09.08.2016 12:00,2016,19.1,18.2426,17
09.08.2016 18:00,2016,22.2,18.4303,17
10.08.2016 0:00,2016,16.9,17.4293,18
10.08.2016 6:00,2016,13.5,17.4293,18
10.08.2016 12:00,2016,19.1,17.1164,16
10.08.2016 18:00,2016,20.3,17.7421,16
11.08.2016 0:00,2016,14.8,17.4919,19
11.08.2016 6:00,2016,14.8,16.8662,18
11.08.2016 12:00,2016,16,17.179,16
11.08.2016 19:00,2016,17.7,16.9913,17
12.08.2016 0:00,2016,13.6,17.2416,18
12.08.2016 6:00,2016,13.3,17.0539,20
12.08.2016 12:00,2016,19.8,16.8036,18
12.08.2016 18:00,2016,19.4,17.2416,17
13.08.2016 0:00,2016,12,16.9287,25
13.08.2016 6:00,2016,10.4,15.552,17
13.08.2016 12:00,2016,15.1,15.8649,18
13.08.2016 18:00,2016,15,16.741,18
14.08.2016 0:00,2016,13,16.2404,16
14.08.2016 6:00,2016,12.1,15.8649,15
14.08.2016 12:00,2016,18.5,15.9901,16
14.08.2016 18:00,2016,18.6,16.2404,15
15.08.2016 0:00,2016,17.4,16.4281,15
15.08.2016 6:00,2016,14,16.3656,17
15.08.2016 12:00,2016,18.4,16.1778,17
15.08.2016 18:00,2016,20.5,16.4907,16
16.08.2016 0:00,2016,15.1,16.3656,16
16.08.2016 6:00,2016,13.4,16.1153,17
16.08.2016 12:00,2016,15.3,16.0527,18
16.08.2016 18:00,2016,16.9,15.8649,18
17.08.2016 0:00,2016,12.7,15.8024,17
17.08.2016 6:00,2016,11,15.6146,17
17.08.2016 12:00,2016,13.3,15.6146,18
17.08.2016 18:00,2016,15.4,15.3017,17
18.08.2016 0:00,2016,12.5,15.3017,17
18.08.2016 6:00,2016,12.3,15.2391,17
18.08.2016 12:00,2016,16.8,15.1139,17
18.08.2016 18:00,2016,16.9,15.0514,17
19.08.2016 0:00,2016,15.8,14.9888,18
19.08.2016 6:00,2016,13.1,15.2391,17
19.08.2016 12:00,2016,15.7,14.9262,17
19.08.2016 18:00,2016,17.3,14.7384,17
20.08.2016 0:00,2016,17.4,14.9262,17
20.08.2016 6:00,2016,15.4,14.9888,18
20.08.2016 12:00,2016,23,15.0514,18
20.08.2016 18:00,2016,22.2,15.552,17
21.08.2016 0:00,2016,17.1,15.4269,19
21.08.2016 6:00,2016,14.6,14.9888,18
21.08.2016 12:00,2016,18.6,14.9262,19
21.08.2016 18:00,2016,19.6,15.3643,NA
01.06.2017 12:00,2017,5.1,NA,24
01.06.2017 18:00,2017,2.1,3.4011,23
02.06.2017 0:00,2017,1.5,2.7743,24
02.06.2017 6:00,2017,2.1,2.3354,NA
02.06.2017 12:00,2017,4.6,2.5862,24
02.06.2017 18:00,2017,4.8,2.5235,25
03.06.2017 0:00,2017,2.3,2.2727,26
03.06.2017 6:00,2017,1.8,1.8966,NA
03.06.2017 12:00,2017,3.9,2.0847,NA
03.06.2017 18:00,2017,4,2.7116,26
04.06.2017 0:00,2017,2.5,2.1474,25
04.06.2017 6:00,2017,1.8,1.5831,NA
04.06.2017 12:00,2017,5.5,2.3981,23
04.06.2017 18:00,2017,4.9,1.4577,24
05.06.2017 0:00,2017,3.8,2.2727,25
05.06.2017 6:00,2017,3.2,2.022,NA
05.06.2017 12:00,2017,5.6,2.5862,NA
05.06.2017 18:00,2017,6.6,4.028,23
06.06.2017 0:00,2017,3.7,3.9653,23
06.06.2017 6:00,2017,6.1,2.022,NA
06.06.2017 12:00,2017,13.1,3.4638,23
06.06.2017 18:00,2017,14.4,4.028,24
07.06.2017 0:00,2017,8.5,3.3385,26
07.06.2017 6:00,2017,11.8,3.4638,NA
07.06.2017 12:00,2017,19.9,3.5265,26
07.06.2017 18:00,2017,20.8,6.3467,23
08.06.2017 0:00,2017,9.7,5.2814,21
08.06.2017 6:00,2017,9.3,4.1533,NA
08.06.2017 12:00,2017,14.7,6.7853,23
08.06.2017 18:00,2017,13.3,6.848,24
09.06.2017 0:00,2017,7.3,6.0334,23
09.06.2017 6:00,2017,8.2,5.5321,NA
09.06.2017 12:00,2017,16.7,7.2866,23
09.06.2017 18:00,2017,18.1,7.913,23
10.06.2017 0:00,2017,9.1,7.2866,22
10.06.2017 6:00,2017,12.8,6.5974,NA
10.06.2017 12:00,2017,14.7,7.0986,24
10.06.2017 18:00,2017,12.2,7.8504,25
11.06.2017 0:00,2017,7.6,7.4119,25
11.06.2017 6:00,2017,5.7,6.4094,NA
11.06.2017 12:00,2017,8,7.0986,24
11.06.2017 18:00,2017,12.6,8.101,25
12.06.2017 0:00,2017,5.4,8.4768,24
12.06.2017 6:00,2017,6.3,7.8504,NA
12.06.2017 12:00,2017,11.1,8.2889,NA
12.06.2017 18:00,2017,12.2,10.0427,24
13.06.2017 0:00,2017,4.6,10.2932,24
13.06.2017 6:00,2017,7,8.0383,NA
13.06.2017 12:00,2017,9.5,7.7878,26
13.06.2017 18:00,2017,10.4,9.2911,23
14.06.2017 0:00,2017,4.4,7.6625,NA
14.06.2017 6:00,2017,6.8,8.3516,NA
14.06.2017 12:00,2017,11,7.913,24
14.06.2017 18:00,2017,14.7,10.3559,23
15.06.2017 0:00,2017,6.5,10.8569,24
15.06.2017 6:00,2017,8.3,9.2911,25
15.06.2017 12:00,2017,15.1,9.9175,25
15.06.2017 18:00,2017,13.6,12.6101,23
16.06.2017 0:00,2017,11.3,11.4204,23
16.06.2017 6:00,2017,10.8,10.1054,25
16.06.2017 12:00,2017,19.5,7.4745,NA
16.06.2017 18:00,2017,17.7,9.1659,23
17.06.2017 0:00,2017,13.2,7.9757,23
17.06.2017 6:00,2017,11.7,9.1659,26
17.06.2017 12:00,2017,12,8.8527,26
17.06.2017 18:00,2017,15.5,10.3559,26
18.06.2017 0:00,2017,7.9,11.0447,25
18.06.2017 6:00,2017,8.1,10.4811,22
18.06.2017 12:00,2017,9.3,10.669,25
18.06.2017 18:00,2017,10.2,10.9195,22
19.06.2017 0:00,2017,7.7,10.6064,NA
19.06.2017 6:00,2017,7.6,9.2911,25
19.06.2017 12:00,2017,8.8,8.978,NA
19.06.2017 18:00,2017,9.5,9.5417,25
20.06.2017 0:00,2017,8,9.2911,24
20.06.2017 6:00,2017,6.1,9.479,24
20.06.2017 12:00,2017,3.2,9.6043,23
20.06.2017 18:00,2017,3.2,9.6043,26
21.06.2017 0:00,2017,2.2,9.2285,25
21.06.2017 6:00,2017,2.2,9.2285,26
21.06.2017 12:00,2017,4.3,9.1032,26
21.06.2017 18:00,2017,6.9,9.479,26
22.06.2017 0:00,2017,5,9.1032,25
22.06.2017 6:00,2017,6.1,8.7274,23
22.06.2017 12:00,2017,8.6,8.79,23
22.06.2017 18:00,2017,7.6,8.5395,23
23.06.2017 0:00,2017,6.2,8.4768,24
23.06.2017 6:00,2017,6.3,8.1636,25
23.06.2017 12:00,2017,7.8,8.2889,23
23.06.2017 18:00,2017,10.4,7.9757,23
24.06.2017 0:00,2017,5.7,8.101,24
24.06.2017 6:00,2017,4.8,7.913,25
24.06.2017 12:00,2017,8.9,8.5395,25
24.06.2017 18:00,2017,12,8.6648,24
25.06.2017 0:00,2017,4.3,9.6669,25
25.06.2017 6:00,2017,8.9,7.6625,25
25.06.2017 12:00,2017,11.5,8.2263,25
25.06.2017 18:00,2017,10.6,8.1636,25
26.06.2017 0:00,2017,8.9,8.4768,24
26.06.2017 6:00,2017,8.4,8.5395,23
26.06.2017 12:00,2017,10.7,8.4768,24
26.06.2017 18:00,2017,11.3,7.5998,25
27.06.2017 0:00,2017,8.9,8.2263,26
27.06.2017 6:00,2017,9.3,7.3492,26
27.06.2017 12:00,2017,12.9,7.1612,26
27.06.2017 18:00,2017,12.6,7.8504,26
28.06.2017 0:00,2017,9.5,7.913,26
28.06.2017 6:00,2017,8.2,7.8504,26
28.06.2017 12:00,2017,11.4,7.8504,26
28.06.2017 18:00,2017,15.4,8.79,26
29.06.2017 0:00,2017,10.6,7.9757,25
29.06.2017 6:00,2017,9.5,8.2263,25
29.06.2017 12:00,2017,14,8.6648,23
29.06.2017 18:00,2017,16.8,10.3559,23
30.06.2017 0:00,2017,12.5,9.1659,23
30.06.2017 6:00,2017,9.6,9.6043,25
30.06.2017 12:00,2017,12.4,9.8548,23
30.06.2017 18:00,2017,14,12.297,24
01.07.2017 0:00,2017,10.2,10.9195,NA
01.07.2017 6:00,2017,9,10.9195,NA
01.07.2017 12:00,2017,13.3,10.2932,23
01.07.2017 18:00,2017,16.5,14.1125,23
02.07.2017 0:00,2017,10.7,12.2344,25
02.07.2017 6:00,2017,10.5,11.5457,25
02.07.2017 12:00,2017,16.7,11.5457,22
02.07.2017 18:00,2017,17.1,13.7995,25
03.07.2017 0:00,2017,11.3,12.5475,23
03.07.2017 6:00,2017,13,11.7335,24
03.07.2017 12:00,2017,19,10.9821,22
03.07.2017 18:00,2017,20.1,13.4865,24
04.07.2017 0:00,2017,10,13.3613,23
04.07.2017 6:00,2017,13.2,10.2932,22
04.07.2017 12:00,2017,18.9,11.8587,23
04.07.2017 18:00,2017,19.9,13.3613,23
05.07.2017 0:00,2017,14,14.4881,23
05.07.2017 6:00,2017,14.8,12.0466,24
05.07.2017 12:00,2017,22.7,12.7353,23
05.07.2017 18:00,2017,14.7,13.9873,23
06.07.2017 0:00,2017,10.4,12.3596,24
06.07.2017 6:00,2017,8.4,12.2344,24
06.07.2017 12:00,2017,10,12.5475,22
06.07.2017 18:00,2017,10.9,12.4848,23
07.07.2017 0:00,2017,8.7,12.3596,23
07.07.2017 6:00,2017,8.4,11.984,23
07.07.2017 12:00,2017,9.5,12.0466,22
07.07.2017 18:00,2017,11.4,12.297,21
08.07.2017 0:00,2017,5.9,11.9214,21
08.07.2017 6:00,2017,9.2,11.7335,20
08.07.2017 12:00,2017,17.2,12.3596,20
08.07.2017 18:00,2017,19.3,13.2361,20
09.07.2017 0:00,2017,10.6,12.9231,21
09.07.2017 6:00,2017,10.9,12.9857,21
09.07.2017 12:00,2017,17.8,13.6743,22
09.07.2017 18:00,2017,19.5,14.5506,20
10.07.2017 0:00,2017,11.5,11.6709,19
10.07.2017 6:00,2017,10.6,11.984,20
10.07.2017 12:00,2017,20.1,13.0483,20
10.07.2017 18:00,2017,19.3,14.7384,20
11.07.2017 0:00,2017,13.6,15.9275,21
11.07.2017 6:00,2017,14.4,13.4239,20
11.07.2017 12:00,2017,19.8,14.1125,20
11.07.2017 18:00,2017,22,13.8621,20
12.07.2017 0:00,2017,15.6,15.3017,19
12.07.2017 6:00,2017,14.6,13.0483,20
12.07.2017 12:00,2017,16,13.6743,20
12.07.2017 18:00,2017,14.7,14.1751,20
13.07.2017 0:00,2017,14.7,13.9873,18
13.07.2017 6:00,2017,16.5,13.4239,19
13.07.2017 12:00,2017,15.7,14.0499,18
13.07.2017 18:00,2017,17.8,13.7995,19
14.07.2017 0:00,2017,13.8,13.9247,NA
14.07.2017 6:00,2017,14.4,13.1109,NA
14.07.2017 12:00,2017,17.7,14.0499,NA
14.07.2017 18:00,2017,17.6,15.4895,NA
15.07.2017 0:00,2017,15.3,15.4269,NA
15.07.2017 6:00,2017,14.7,14.5506,NA
15.07.2017 12:00,2017,18.6,14.9262,NA
15.07.2017 18:00,2017,16.5,16.2404,NA
16.07.2017 0:00,2017,12.7,14.4255,NA
16.07.2017 6:00,2017,14,14.1751,NA
16.07.2017 12:00,2017,20.8,14.8636,NA
16.07.2017 18:00,2017,22.7,19.0559,NA
17.07.2017 0:00,2017,12.4,17.1164,NA
17.07.2017 6:00,2017,12,14.2377,NA
17.07.2017 12:00,2017,14.7,15.4895,NA
17.07.2017 18:00,2017,17.9,14.9888,NA
18.07.2017 0:00,2017,13.9,15.2391,NA
18.07.2017 6:00,2017,14.9,14.9888,NA
18.07.2017 12:00,2017,20.4,15.552,NA
18.07.2017 18:00,2017,16,16.4907,NA
19.07.2017 0:00,2017,10.7,15.1139,16
19.07.2017 6:00,2017,13.5,14.4255,NA
19.07.2017 12:00,2017,19.3,14.9262,17
19.07.2017 18:00,2017,19.5,17.179,17
20.07.2017 0:00,2017,12.3,16.9913,17
20.07.2017 6:00,2017,13.6,15.552,18
20.07.2017 12:00,2017,13.8,15.6772,15
20.07.2017 18:00,2017,12.2,15.6146,17
21.07.2017 0:00,2017,10.6,15.4269,18
21.07.2017 6:00,2017,10,15.3017,17
21.07.2017 12:00,2017,11,14.8636,17
21.07.2017 18:00,2017,12.7,14.8636,16
22.07.2017 0:00,2017,10.8,14.4881,14
22.07.2017 6:00,2017,11.1,14.3003,15
22.07.2017 12:00,2017,15.6,14.5506,15
22.07.2017 18:00,2017,18.8,15.1139,15
23.07.2017 0:00,2017,13.5,14.9888,16
23.07.2017 6:00,2017,12.4,14.3629,16
23.07.2017 12:00,2017,13.4,14.1125,17
23.07.2017 18:00,2017,16.2,13.1109,18
24.07.2017 0:00,2017,12.1,13.0483,18
24.07.2017 6:00,2017,10.4,12.5475,18
24.07.2017 12:00,2017,14.9,12.4222,18
24.07.2017 18:00,2017,16.6,12.5475,19
25.07.2017 0:00,2017,13.7,11.7961,19
25.07.2017 6:00,2017,10.6,11.984,19
25.07.2017 12:00,2017,19.2,11.2326,19
25.07.2017 18:00,2017,22.7,12.7353,20
26.07.2017 0:00,2017,15.2,11.5457,20
26.07.2017 6:00,2017,13.1,12.0466,21
26.07.2017 12:00,2017,20.3,12.5475,21
26.07.2017 18:00,2017,20.9,14.801,21
27.07.2017 0:00,2017,12.4,12.4222,22
27.07.2017 6:00,2017,11.1,11.984,22
27.07.2017 12:00,2017,20.1,12.6101,23
27.07.2017 18:00,2017,23.1,15.3643,23
28.07.2017 0:00,2017,12.4,11.5457,22
28.07.2017 6:00,2017,12.6,12.297,20
28.07.2017 12:00,2017,19.4,13.1735,21
28.07.2017 18:00,2017,23.7,15.9275,21
29.07.2017 0:00,2017,14.8,13.1735,22
29.07.2017 6:00,2017,13.4,13.2361,20
29.07.2017 12:00,2017,21.9,14.0499,19
29.07.2017 18:00,2017,17.8,15.9275,20
30.07.2017 0:00,2017,16.7,15.1139,20
30.07.2017 6:00,2017,14,14.801,20
30.07.2017 12:00,2017,21.2,14.5506,21
30.07.2017 18:00,2017,23.3,15.9901,21
31.07.2017 0:00,2017,13.9,14.9262,NA
31.07.2017 6:00,2017,11.7,14.4255,NA
31.07.2017 12:00,2017,22.8,15.9275,NA
31.07.2017 18:00,2017,17.3,15.1139,NA
01.08.2017 0:00,2017,14.2,16.8036,NA
01.08.2017 6:00,2017,12,16.4281,NA
01.08.2017 12:00,2017,12.7,16.0527,NA
01.08.2017 18:00,2017,11.7,15.8024,NA
02.08.2017 0:00,2017,11.8,15.7398,NA
02.08.2017 6:00,2017,12.5,15.2391,NA
02.08.2017 12:00,2017,16.1,15.4269,NA
02.08.2017 18:00,2017,15.1,16.2404,NA
03.08.2017 0:00,2017,13.7,15.9901,NA
03.08.2017 6:00,2017,13,15.8649,NA
03.08.2017 12:00,2017,17.7,15.7398,NA
03.08.2017 18:00,2017,15.5,16.4281,NA
04.08.2017 0:00,2017,11.5,16.2404,NA
04.08.2017 6:00,2017,12.4,15.7398,NA
04.08.2017 12:00,2017,16.8,16.303,NA
04.08.2017 18:00,2017,16.3,16.8036,NA
05.08.2017 0:00,2017,12.9,16.6784,NA
05.08.2017 6:00,2017,10.3,16.0527,NA
05.08.2017 12:00,2017,12.6,15.8024,NA
05.08.2017 18:00,2017,13.1,15.6146,NA
06.08.2017 0:00,2017,10,15.4895,NA
06.08.2017 6:00,2017,8.5,14.9262,NA
06.08.2017 12:00,2017,11.1,14.4881,NA
06.08.2017 18:00,2017,13.4,14.8636,NA
07.08.2017 0:00,2017,10.8,15.0514,NA
07.08.2017 6:00,2017,9,14.3003,NA
07.08.2017 12:00,2017,10.6,14.4881,NA
07.08.2017 18:00,2017,11.3,14.0499,NA
08.08.2017 0:00,2017,11.1,14.0499,17
08.08.2017 6:00,2017,8.9,13.9873,14
08.08.2017 12:00,2017,11.9,13.9873,14
08.08.2017 18:00,2017,14.5,14.4881,15
09.08.2017 0:00,2017,10.6,15.1765,14
09.08.2017 6:00,2017,13.2,14.0499,13
09.08.2017 12:00,2017,14.8,14.1751,14
09.08.2017 18:00,2017,14.9,15.1765,15
10.08.2017 0:00,2017,9,15.0514,NA
10.08.2017 6:00,2017,10.3,13.9873,16
10.08.2017 12:00,2017,14.1,14.1125,15
10.08.2017 18:00,2017,15.2,14.6132,14
11.08.2017 0:00,2017,12.5,14.5506,15
11.08.2017 6:00,2017,13.1,14.1125,16
11.08.2017 12:00,2017,16.8,14.7384,16
11.08.2017 18:00,2017,19.2,15.2391,16
12.08.2017 0:00,2017,9.5,14.3003,16
12.08.2017 6:00,2017,8.8,13.9247,15
12.08.2017 12:00,2017,19.2,14.4881,14
12.08.2017 18:00,2017,21,16.4281,14
13.08.2017 0:00,2017,12.7,13.9873,15
13.08.2017 6:00,2017,15,14.6132,15
13.08.2017 12:00,2017,16.2,14.7384,14
13.08.2017 18:00,2017,17,14.4255,16
14.08.2017 0:00,2017,15.3,14.3629,16
14.08.2017 6:00,2017,9.8,14.2377,15
14.08.2017 12:00,2017,17.3,14.6758,17
14.08.2017 18:00,2017,14.6,15.1765,17
15.08.2017 0:00,2017,8.5,14.9262,16
15.08.2017 6:00,2017,8.7,14.3003,16
15.08.2017 12:00,2017,16,14.3629,14
15.08.2017 18:00,2017,17.2,14.8636,15
16.08.2017 0:00,2017,10.7,14.4881,16
16.08.2017 6:00,2017,10.2,14.1751,16
16.08.2017 12:00,2017,16.9,13.7369,16
16.08.2017 18:00,2017,16.6,15.6146,15
17.08.2017 0:00,2017,14.3,12.297,18
17.08.2017 6:00,2017,14.5,14.5506,17
17.08.2017 12:00,2017,16.5,12.4848,17
17.08.2017 18:00,2017,17.6,12.0466,19
18.08.2017 0:00,2017,8.5,12.4222,19
18.08.2017 6:00,2017,6.2,12.7353,19
18.08.2017 12:00,2017,18.2,12.8605,19
18.08.2017 18:00,2017,19.4,14.3003,19
19.08.2017 0:00,2017,8.6,13.1735,18
19.08.2017 6:00,2017,10.3,13.4865,18
19.08.2017 12:00,2017,12.3,13.5491,18
19.08.2017 18:00,2017,16.6,13.4865,17
20.08.2017 0:00,2017,13.8,13.1735,20
20.08.2017 6:00,2017,15.3,13.6117,20
20.08.2017 12:00,2017,18.1,13.4239,17
20.08.2017 18:00,2017,19.1,14.1125,18
02.06.2018 0:00,2018,6.2,4.2787,23
02.06.2018 6:00,2018,8.8,4.028,NA
02.06.2018 12:00,2018,12.3,3.7772,24
02.06.2018 18:00,2018,13.2,5.4694,22
03.06.2018 0:00,2018,8.9,5.8454,23
03.06.2018 6:00,2018,8.8,5.5948,NA
03.06.2018 12:00,2018,11.3,5.7828,22
03.06.2018 18:00,2018,10.7,5.4694,NA
04.06.2018 0:00,2018,6.5,7.2239,NA
04.06.2018 6:00,2018,6.3,3.3385,NA
04.06.2018 12:00,2018,7,4.6547,NA
04.06.2018 18:00,2018,7.6,4.9681,23
05.06.2018 0:00,2018,3.7,5.5321,21
05.06.2018 6:00,2018,2.9,4.9054,NA
05.06.2018 12:00,2018,5.7,5.2814,22
05.06.2018 18:00,2018,8.2,5.7201,22
06.06.2018 0:00,2018,3.4,5.0308,22
06.06.2018 6:00,2018,3.7,4.5294,NA
06.06.2018 12:00,2018,6.7,4.592,24
06.06.2018 18:00,2018,7.3,4.7801,23
07.06.2018 0:00,2018,4.2,4.7174,24
07.06.2018 6:00,2018,5.3,4.3413,NA
07.06.2018 12:00,2018,8.1,4.4667,23
07.06.2018 18:00,2018,8.7,3.8399,NA
08.06.2018 0:00,2018,5,5.0308,23
08.06.2018 6:00,2018,5.8,4.2787,NA
08.06.2018 12:00,2018,9.1,4.404,22
08.06.2018 18:00,2018,9.5,5.2814,23
09.06.2018 0:00,2018,5,5.2188,23
09.06.2018 6:00,2018,5.8,5.0308,NA
09.06.2018 12:00,2018,10.8,5.5321,NA
09.06.2018 18:00,2018,9.3,6.2214,23
10.06.2018 0:00,2018,6,4.028,24
10.06.2018 6:00,2018,5.3,5.4068,NA
10.06.2018 12:00,2018,13.1,4.9681,NA
10.06.2018 18:00,2018,13.1,8.2263,23
11.06.2018 0:00,2018,8.5,3.4011,24
11.06.2018 6:00,2018,8.8,4.6547,NA
11.06.2018 12:00,2018,10.7,4.9681,23
11.06.2018 18:00,2018,9.6,4.028,22
12.06.2018 0:00,2018,5.4,3.5265,25
12.06.2018 6:00,2018,2.9,4.028,NA
12.06.2018 12:00,2018,5.2,3.9653,24
12.06.2018 18:00,2018,7,4.6547,22
13.06.2018 0:00,2018,0.1,5.0934,26
13.06.2018 6:00,2018,5.4,4.3413,NA
13.06.2018 12:00,2018,8.5,4.4667,24
13.06.2018 18:00,2018,9.1,5.2188,28
14.06.2018 0:00,2018,2.9,4.1533,25
14.06.2018 6:00,2018,4.4,4.2787,NA
14.06.2018 12:00,2018,10.6,4.4667,24
14.06.2018 18:00,2018,12.6,5.2188,25
15.06.2018 0:00,2018,9,6.2841,24
15.06.2018 6:00,2018,8.9,5.6574,27
15.06.2018 12:00,2018,9.5,5.3441,26
15.06.2018 18:00,2018,10.1,6.0334,33
16.06.2018 0:00,2018,9.1,6.2841,26
16.06.2018 6:00,2018,9.4,3.6519,30
16.06.2018 12:00,2018,21.6,3.5265,28
16.06.2018 18:00,2018,20.3,3.9026,30
17.06.2018 0:00,2018,12.6,5.0934,30
17.06.2018 6:00,2018,11.3,3.7772,29
17.06.2018 12:00,2018,22.2,5.2814,31
17.06.2018 18:00,2018,19.3,5.9081,30
18.06.2018 0:00,2018,12.5,4.592,31
18.06.2018 6:00,2018,13.1,5.5321,27
18.06.2018 12:00,2018,18.3,5.4068,29
18.06.2018 18:00,2018,12.4,8.6648,30
19.06.2018 0:00,2018,12.1,6.66,30
