Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Female,Male,cop_V,cop_IV,cop_III,cop II,cop I,nauplii,,,,,,,,,
20,3,2018.00,20/03/2018,10_25,17.50,D1,923,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
29,3,2018.00,29/03/2018,10_25,17.50,D1,924,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
18,4,2018.00,18/04/2018,10_25,17.50,D1,925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,,,,,,,,
26,4,2018.00,26/04/2018,10_25,17.50,D1,926,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,5,2018.00,12/05/2018,10_25,17.50,D1,927,6.00,0.00,7.00,6.00,0.00,0.00,0.00,70.00,,,,,,,,,
20,5,2018.00,20/05/2018,10_25,17.50,D1,928,7.00,0.00,25.00,0.00,0.00,4.00,70.00,350.00,,,,,,,,,
31,5,2018.00,31/05/2018,10_25,17.50,D1,929,1.00,0.00,10.00,1.00,210.00,420.00,4.00,7.00,,,,,,,,,
10,6,2018.00,10/06/2018,10_25,17.50,D1,930,0.00,0.00,2.00,5.00,280.00,70.00,0.00,0.00,,,,,,,,,
21,6,2018.00,21/06/2018,10_25,17.50,D1,931,0.00,0.00,6.00,7.00,4.00,0.00,0.00,0.00,,,,,,,,,
1,7,2018.00,01/07/2018,10_25,17.50,D1,932,1.00,0.00,5.00,826.00,50.00,0.00,0.00,0.00,,,,,,,,,
10,7,2018.00,10/07/2018,10_25,17.50,D1,933,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,7,2018.00,21/07/2018,10_25,17.50,D1,934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,7,2018.00,30/07/2018,10_25,17.50,D1,935,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,8,2018.00,09/08/2018,10_25,17.50,D1,936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2018.00,20/08/2018,10_25,17.50,D1,937,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2018.00,30/08/2018,10_25,17.50,D1,938,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2018.00,10/09/2018,10_25,17.50,D1,939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2018.00,20/09/2018,10_25,17.50,D1,940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2018.00,01/10/2018,10_25,17.50,D1,941,0.00,0.00,0.00,1,0,0,0,0,,,,,,,,,
10,10,2018.00,10/10/2018,10_25,17.50,D1,942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
23,10,2018.00,23/10/2018,10_25,17.50,D1,943,0.00,0,0,0,0,0,0,0,,,,,,,,,
31,10,2018.00,31/10/2018,10_25,17.50,D1,944,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,11,2018.00,10/11/2018,10_25,17.50,D1,945,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,
20,11,2018.00,20/11/2018,10_25,17.50,D1,946,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
11,2,2019.00,11/02/2019,10_25,17.50,D1,947,2.00,0.00,0.00,1.00,0,0,0,0,,,,,,,,,
14,3,2019.00,14/03/2019,10_25,17.50,D1,948,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,3,2019.00,22/03/2019,10_25,17.50,D1,949,1.00,0.00,0.00,1.00,0,0,0,0,,,,,,,,,
30,3,2019.00,30/03/2019,10_25,17.50,D1,950,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,4,2019.00,10/04/2019,10_25,17.50,D1,951,0.00,0.00,0.00,0.00,0,0,0,0,,,,,,,,,
18,4,2019.00,18/04/2019,10_25,17.50,D1,952,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,5,2019.00,14/05/2019,10_25,17.50,D1,953,0.00,0.00,2.00,0.00,0,0,0,4,,,,,,,,,
21,5,2019.00,21/05/2019,10_25,17.50,D1,954,1.00,0.00,13.00,0.00,0.00,0.00,0.00,70.00,,,,,,,,,
2,6,2019.00,02/06/2019,10_25,17.50,D1,955,1.00,0.00,9.00,0.00,0,6,7,4,,,,,,,,,
10,6,2019.00,10/06/2019,10_25,17.50,D1,956,1.00,0.00,33.00,0.00,4.00,3.00,0.00,0.00,,,,,,,,,
18,6,2019.00,18/06/2019,10_25,17.50,D1,957,0.00,0.00,1.00,1.00,140,210,5,0,,,,,,,,,
29,6,2019.00,29/06/2019,10_25,17.50,D1,958,0.00,0.00,0.00,6.00,21.00,2.00,0.00,0.00,,,,,,,,,
9,7,2019.00,09/07/2019,10_25,17.50,D1,959,0.00,0.00,0.00,38.00,25.00,0.00,0.00,0.00,,,,,,,,,
20,7,2019.00,20/07/2019,10_25,17.50,D1,960,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,8,2019.00,01/08/2019,10_25,17.50,D1,961,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,8,2019.00,10/08/2019,10_25,17.50,D1,962,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2019.00,20/08/2019,10_25,17.50,D1,963,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2019.00,31/08/2019,10_25,17.50,D1,964,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2019.00,10/09/2019,10_25,17.50,D1,965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,9,2019.00,21/09/2019,10_25,17.50,D1,966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,10,2019.00,03/10/2019,10_25,17.50,D1,967,0,0,0,0,0,0,0,0,,,,,,,,,
10,10,2019.00,10/10/2019,10_25,17.50,D1,968,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,10,2019.00,21/10/2019,10_25,17.50,D1,969,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2019.00,29/10/2019,10_25,17.50,D1,970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,1998.00,20/06/1998,25_bottom,45.00,D1,971,2,0,6,0,1,0,1,0,,,,,,,,,
30.00,6.00,1998.00,30/06/1998,25_bottom,45.00,D1,972,2,0,7,2,1,0,0,40,,,,,,,,,
9.00,7.00,1998.00,09/07/1998,25_bottom,45.00,D1,973,0,0,7,70,180,1,0,15,,,,,,,,,
20.00,7.00,1998.00,20/07/1998,25_bottom,45.00,D1,974,1,0,5,170,275,0,0,0,,,,,,,,,
30.00,7.00,1998.00,30/07/1998,25_bottom,45.00,D1,975,1,0,2,260,208,0,0,0,,,,,,,,,
9.00,8.00,1998.00,09/08/1998,25_bottom,45.00,D1,976,1,0,1,120,0,0,0,0,,,,,,,,,
20.00,8.00,1998.00,20/08/1998,25_bottom,45.00,D1,977,0,0,1,72,0,0,0,0,,,,,,,,,
30.00,8.00,1998.00,30/08/1998,25_bottom,45.00,D1,978,0,0,0,20,0,0,0,0,,,,,,,,,
10.00,9.00,1998.00,10/09/1998,25_bottom,45.00,D1,979,0,0,1,36,0,0,0,0,,,,,,,,,
21.00,9.00,1998.00,21/09/1998,25_bottom,45.00,D1,980,0,0,0,6,0,0,0,0,,,,,,,,,
30.00,9.00,1998.00,30/09/1998,25_bottom,45.00,D1,981,0,0,0,6,0,0,0,0,,,,,,,,,
9.00,10.00,1998.00,09/10/1998,25_bottom,45.00,D1,982,1,1,0,8,0,0,0,0,,,,,,,,,
20.00,10.00,1998.00,20/10/1998,25_bottom,45.00,D1,983,0,0,0,2,1,0,0,0,,,,,,,,,
1.00,11.00,1998.00,01/11/1998,25_bottom,45.00,D1,984,0,0,0,0,0,0,0,0,,,,,,,,,
11.00,11.00,1998.00,11/11/1998,25_bottom,45.00,D1,985,0,0,0,0,0,0,0,0,,,,,,,,,
26.00,1,1999.00,26/01/1999,25_bottom,45.00,D1,986,1,0,0,0,0,0,0,0,,,,,,,,,
10.00,2,1999.00,10/02/1999,25_bottom,45.00,D1,987,5,0,0,0,0,0,0,0,,,,,,,,,
17.00,3,1999.00,17/03/1999,25_bottom,45.00,D1,988,1,0,0,0,0,0,0,0,,,,,,,,,
7.00,4,1999.00,07/04/1999,25_bottom,45.00,D1,989,5,0,0,5,0,0,0,0,,,,,,,,,
22.00,5,1999.00,22/05/1999,25_bottom,45.00,D1,990,3,0,8,24,0,0,0,0,,,,,,,,,
1.00,6,1999.00,01/06/1999,25_bottom,45.00,D1,991,10,0,5,4,1,0,0,0,,,,,,,,,
10.00,6,1999.00,10/06/1999,25_bottom,45.00,D1,992,7,0,2,0,0,0,0,0,,,,,,,,,
21.00,6,1999.00,21/06/1999,25_bottom,45.00,D1,993,1,0,13,1,0,0,0,0,,,,,,,,,
1.00,7,1999.00,01/07/1999,25_bottom,45.00,D1,994,1,0,116,1,0,0,0,0,,,,,,,,,
10.00,7,1999.00,10/07/1999,25_bottom,45.00,D1,995,1,0,106,0,1,0,0,0,,,,,,,,,
20.00,7,1999.00,20/07/1999,25_bottom,45.00,D1,996,1,0,62,3,0,0,0,0,,,,,,,,,
31.00,7,1999.00,31/07/1999,25_bottom,45.00,D1,997,1,0,26,14,1,0,0,0,,,,,,,,,
10.00,8,1999.00,10/08/1999,25_bottom,45.00,D1,998,0,0,39,19,0,0,0,0,,,,,,,,,
19.00,8,1999.00,19/08/1999,25_bottom,45.00,D1,999,1,0,13,17,0,0,0,0,,,,,,,,,
30.00,8,1999.00,30/08/1999,25_bottom,45.00,D1,1000,0,0,4,6,0,0,0,0,,,,,,,,,
9.00,9,1999.00,09/09/1999,25_bottom,45.00,D1,1001,0,0,7,9,0,0,0,0,,,,,,,,,
20.00,9,1999.00,20/09/1999,25_bottom,45.00,D1,1002,0,0,1,1,0,0,0,0,,,,,,,,,
29.00,9,1999.00,29/09/1999,25_bottom,45.00,D1,1003,0,0,2,7,0,0,0,0,,,,,,,,,
11.00,10,1999.00,11/10/1999,25_bottom,45.00,D1,1004,0,0,1,1,0,0,0,0,,,,,,,,,
20.00,10,1999.00,20/10/1999,25_bottom,45.00,D1,1005,0,0,1,1,0,0,0,0,,,,,,,,,
30.00,10,1999.00,30/10/1999,25_bottom,45.00,D1,1006,0,1,2,1,0,0,0,0,,,,,,,,,
15.00,11,1999.00,15/11/1999,25_bottom,45.00,D1,1007,0,0,1,1,0,0,0,0,,,,,,,,,
27.00,11,1999.00,27/11/1999,25_bottom,45.00,D1,1008,0,0,1,0,0,0,0,0,,,,,,,,,
13,3,2000,13/03/2000,25_bottom,45.00,D1,1009,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
17,4,2000,17/04/2000,25_bottom,45.00,D1,1010,0,0,1,0,0,0,0,0,,,,,,,,,
11,5,2000,11/05/2000,25_bottom,45.00,D1,1011,1,0,3,1,0,0,0,27,,,,,,,,,
20,5,2000,20/05/2000,25_bottom,45.00,D1,1012,1,0,5,1,0,0,0,0,,,,,,,,,
30,5,2000,30/05/2000,25_bottom,45.00,D1,1013,0,0,13,0,0,2,1,58,,,,,,,,,
10,6,2000,10/06/2000,25_bottom,45.00,D1,1014,1,0,3,4,30,5,3,0,,,,,,,,,
20,6,2000,20/06/2000,25_bottom,45.00,D1,1015,1,0,3,12,8,0,0,0,,,,,,,,,
28,6,2000,28/06/2000,25_bottom,45.00,D1,1016,1,0,1,12,2,0,0,0,,,,,,,,,
11,7,2000,11/07/2000,25_bottom,45.00,D1,1017,0,1,0,640,40,0,0,0,,,,,,,,,
20,7,2000,20/07/2000,25_bottom,45.00,D1,1018,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
1,8,2000,01/08/2000,25_bottom,45.00,D1,1019,0,0,1,100,0,0,0,0,,,,,,,,,
9,8,2000,09/08/2000,25_bottom,45.00,D1,1020,0,0,3,170,0,0,0,0,,,,,,,,,
21,8,2000,21/08/2000,25_bottom,45.00,D1,1021,1,0,1,126,0,0,0,0,,,,,,,,,
30,8,2000,30/08/2000,25_bottom,45.00,D1,1022,1,0,0,55,0,0,0,0,,,,,,,,,
10,9,2000,10/09/2000,25_bottom,45.00,D1,1023,0,0,0,78,0,0,1,0,,,,,,,,,
20,9,2000,20/09/2000,25_bottom,45.00,D1,1024,0,0,1,58,0,0,0,0,,,,,,,,,
1,10,2000,01/10/2000,25_bottom,45.00,D1,1025,0,0,1,28,0,0,0,0,,,,,,,,,
10,10,2000,10/10/2000,25_bottom,45.00,D1,1026,0,0,0,16,0,0,0,0,,,,,,,,,
19,10,2000,19/10/2000,25_bottom,45.00,D1,1027,0,0,0,17,0,0,0,0,,,,,,,,,
30,10,2000,30/10/2000,25_bottom,45.00,D1,1028,0,0,1,2,0,0,0,0,,,,,,,,,
13,11,2000,13/11/2000,25_bottom,45.00,D1,1029,0,0,0,1,0,0,0,0,,,,,,,,,
9,     12,2000,09/12/2000,25_bottom,45.00,D1,1030,1,1,2,1,0,0,0,0,,,,,,,,,
2,4,2001,02/04/2001,25_bottom,45.00,D1,1031,23,0,0,2,0,0,0,0,,,,,,,,,
22,5,2001,22/05/2001,25_bottom,45.00,D1,1032,1,0,2,1,0,0,0,0,,,,,,,,,
2,6,2001,02/06/2001,25_bottom,45.00,D1,1033,5,0,7,5,1,7,9,480,,,,,,,,,
11,6,2001,11/06/2001,25_bottom,45.00,D1,1034,3,0,32,0,3,26,29,400,,,,,,,,,
21,6,2001,21/06/2001,25_bottom,45.00,D1,1035,2,0,32,1,9,6,3,0,,,,,,,,,
30,6,2001,30/06/2001,25_bottom,45.00,D1,1036,2,0,78,6,5,3,0,0,,,,,,,,,
10,7,2001,10/07/2001,25_bottom,45.00,D1,1037,2,0,40,6,5,0,0,0,,,,,,,,,
23,7,2001,23/07/2001,25_bottom,45.00,D1,1038,2,0,8,210,90,3,0,0,,,,,,,,,
30,7,2001,30/07/2001,25_bottom,45.00,D1,1039,2,0,10,270,5,0,0,0,,,,,,,,,
9,8,2001,09/08/2001,25_bottom,45.00,D1,1040,1,0,6,250,2,0,0,0,,,,,,,,,
21,8,2001,21/08/2001,25_bottom,45.00,D1,1041,0,0,1,150,0,0,0,0,,,,,,,,,
30,8,2001,30/08/2001,25_bottom,45.00,D1,1042,0,0,3,33,0,0,0,0,,,,,,,,,
10,9,2001.00,10/09/2001,25_bottom,45.00,D1,1043,1,0,1,36,0,0,0,0,,,,,,,,,
20,9,2001.00,20/09/2001,25_bottom,45.00,D1,1044,1,0,1,23,0,0,0,0,,,,,,,,,
2,10,2001.00,02/10/2001,25_bottom,45.00,D1,1045,1,0,1,1,0,0,0,0,,,,,,,,,
11,10,2001,11/10/2001,25_bottom,45.00,D1,1046,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,10,2001,20/10/2001,25_bottom,45.00,D1,1047,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,10,2001,30/10/2001,25_bottom,45.00,D1,1048,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
15,11,2001,15/11/2001,25_bottom,45.00,D1,1049,0,1,1,1,0,0,0,0,,,,,,,,,
1,12,2001,01/12/2001,25_bottom,45.00,D1,1050,1,1,1,1,0,0,0,0,,,,,,,,,
20,1,2002,20/01/2002,25_bottom,45.00,D1,1051,7,1,1,0,0,0,0,0,,,,,,,,,
5,2,2002,05/02/2002,25_bottom,45.00,D1,1052,1,1,0,1,0,0,0,0,,,,,,,,,
17,3,2002,17/03/2002,25_bottom,45.00,D1,1053,7,0,0,1,0,0,0,0,,,,,,,,,
12,4,2002,12/04/2002,25_bottom,45.00,D1,1054,0,0,0,0,0,0,0,0,,,,,,,,,
14,5,2002,14/05/2002,25_bottom,45.00,D1,1055,1,0,0,0,1,1,2,2,,,,,,,,,
1,6,2002,01/06/2002,25_bottom,45.00,D1,1056,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
11,6,2002,11/06/2002,25_bottom,45.00,D1,1057,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,6,2002,20/06/2002,25_bottom,45.00,D1,1058,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
1,7,2002,01/07/2002,25_bottom,45.00,D1,1059,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,7,2002,10/07/2002,25_bottom,45.00,D1,1060,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,7,2002,20/07/2002,25_bottom,45.00,D1,1061,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,7,2002,30/07/2002,25_bottom,45.00,D1,1062,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,8,2002,10/08/2002,25_bottom,45.00,D1,1063,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,8,2002,20/08/2002,25_bottom,45.00,D1,1064,0,0,1,45,0,0,0,0,,,,,,,,,
31,8,2002,31/08/2002,25_bottom,45.00,D1,1065,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,9,2002,10/09/2002,25_bottom,45.00,D1,1066,1,0,2,180,0,0,0,0,,,,,,,,,
19,9,2002,19/09/2002,25_bottom,45.00,D1,1067,0,0,1,18,0,0,0,0,,,,,,,,,
30,9,2002,30/09/2002,25_bottom,45.00,D1,1068,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,10,2002,10/10/2002,25_bottom,45.00,D1,1069,0,0,1,7,0,0,0,0,,,,,,,,,
20,10,2002,20/10/2002,25_bottom,45.00,D1,1070,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,10,2002,30/10/2002,25_bottom,45.00,D1,1071,1,0,0,2,0,0,0,0,,,,,,,,,
14,11,2002,14/11/2002,25_bottom,45.00,D1,1072,1,0,1,0,0,0,0,0,,,,,,,,,
31,1,2003,31/01/2003,25_bottom,45.00,D1,1073,6,0,1,2,0,0,0,0,,,,,,,,,
18,2,2003,18/02/2003,25_bottom,45.00,D1,1074,3,0,0,1,0,0,0,0,,,,,,,,,
31,3,2003,31/03/2003,25_bottom,45.00,D1,1075,2,0,0,4,0,0,1,0,,,,,,,,,
10,4,2003,10/04/2003,25_bottom,45.00,D1,1076,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
12,5,2003,12/05/2003,25_bottom,45.00,D1,1077,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,5,2003,20/05/2003,25_bottom,45.00,D1,1078,1,0,2,1,0,0,0,0,,,,,,,,,
31,5,2003,31/05/2003,25_bottom,45.00,D1,1079,1,0,4,0,0,0,0,30,,,,,,,,,
10,6,2003,10/06/2003,25_bottom,45.00,D1,1080,4,0,11,2,18,18,18,18,,,,,,,,,
19,6,2003,19/06/2003,25_bottom,45.00,D1,1081,1,0,2,17,66,5,0,7,,,,,,,,,
30,6,2003,30/06/2003,25_bottom,45.00,D1,1082,1,0,3,150,50,1,0,0,,,,,,,,,
10,7,2003,10/07/2003,25_bottom,45.00,D1,1083,0,0,1,46,10,0,0,0,,,,,,,,,
20,7,2003,20/07/2003,25_bottom,45.00,D1,1084,0,0,2,360,18,0,0,0,,,,,,,,,
29,7,2003,29/07/2003,25_bottom,45.00,D1,1085,0,0,1,288,0,0,0,0,,,,,,,,,
11,8,2003,11/08/2003,25_bottom,45.00,D1,1086,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,8,2003,20/08/2003,25_bottom,45.00,D1,1087,0,0,2,225,0,0,0,0,,,,,,,,,
1,9,2003,01/09/2003,25_bottom,45.00,D1,1088,0,0,2,60,0,0,0,0,,,,,,,,,
10,9,2003,10/09/2003,25_bottom,45.00,D1,1089,0,0,1,42,0,0,0,0,,,,,,,,,
21,9,2003,21/09/2003,25_bottom,45.00,D1,1090,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,9,2003,30/09/2003,25_bottom,45.00,D1,1091,0,0,1,5,0,0,0,0,,,,,,,,,
11,10,2003.00,11/10/2003,25_bottom,45.00,D1,1092,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,10,2003.00,20/10/2003,25_bottom,45.00,D1,1093,0,0,0,2,0,0,0,0,,,,,,,,,
30,10,2003.00,30/10/2003,25_bottom,45.00,D1,1094,0,1,1,2,0,0,0,0,,,,,,,,,
16,11,2003.00,16/11/2003,25_bottom,45.00,D1,1095,0,0,0,1,0,0,0,0,,,,,,,,,
2,12,2003.00,02/12/2003,25_bottom,45.00,D1,1096,0,1,0,1,0,0,0,0,,,,,,,,,
23,2,2004,23/02/2004,25_bottom,45.00,D1,1097,1,0,0,2,0,0,0,0,,,,,,,,,
28,3,2004.00,28/03/2004,25_bottom,45.00,D1,1098,1,0,0,2,0,0,0,0,,,,,,,,,
7,4,2004.00,07/04/2004,25_bottom,45.00,D1,1099,1,0,0,4,0,0,0,0,,,,,,,,,
19,5,2004.00,19/05/2004,25_bottom,45.00,D1,1100,2,0,1,1,0,0,0,0,,,,,,,,,
30,5,2004.00,30/05/2004,25_bottom,45.00,D1,1101,3,0,36,30,1,0,0,90,,,,,,,,,
10,6,2004.00,10/06/2004,25_bottom,45.00,D1,1102,4,0,6,1,0,0,0,0,,,,,,,,,
21,6,2004.00,21/06/2004,25_bottom,45.00,D1,1103,5,0,33,1,1,0,0,1,,,,,,,,,
30,6,2004.00,30/06/2004,25_bottom,45.00,D1,1104,4,0,106,6,10,0,0,0,,,,,,,,,
10,7,2004.00,10/07/2004,25_bottom,45.00,D1,1105,0,0,21,46,78,1,0,0,,,,,,,,,
20,7,2004.00,20/07/2004,25_bottom,45.00,D1,1106,1,0,48,170,8,0,0,0,,,,,,,,,
29,7,2004.00,29/07/2004,25_bottom,45.00,D1,1107,1,0,23,40,1,0,0,0,,,,,,,,,
10,8,2004.00,10/08/2004,25_bottom,45.00,D1,1108,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
19,8,2004.00,19/08/2004,25_bottom,45.00,D1,1109,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
31,8,2004.00,31/08/2004,25_bottom,45.00,D1,1110,0,0,3,14,0,0,0,0,,,,,,,,,
9,9,2004.00,09/09/2004,25_bottom,45.00,D1,1111,0,0,0,12,0,0,0,0,,,,,,,,,
20,9,2004.00,20/09/2004,25_bottom,45.00,D1,1112,0,0,3,28,0,0,0,0,,,,,,,,,
30,9,2004.00,30/09/2004,25_bottom,45.00,D1,1113,0,0,0,3,0,0,0,0,,,,,,,,,
9,10,2004.00,09/10/2004,25_bottom,45.00,D1,1114,0,0,1,3,0,0,0,0,,,,,,,,,
20,10,2004.00,20/10/2004,25_bottom,45.00,D1,1115,0,0,1,4,0,0,0,0,,,,,,,,,
30,10,2004.00,30/10/2004,25_bottom,45.00,D1,1116,0,0,0,2,0,0,0,0,,,,,,,,,
11,11,2004.00,11/11/2004,25_bottom,45.00,D1,1117,0,0,1,1,0,0,0,0,,,,,,,,,
5,4,2005.00,05/04/2005,25_bottom,45.00,D1,1118,3,0,0,1,0,1,0,0,,,,,,,,,
1,6,2005.00,01/06/2005,25_bottom,45.00,D1,1119,2,1,3,0,0,0,0,0,,,,,,,,,
11.00,6,2005.00,11/06/2005,25_bottom,45.00,D1,1120,2,0,3,0,1,1,1,0,,,,,,,,,
20,6,2005.00,20/06/2005,25_bottom,45.00,D1,1121,2,0,3,21,24,0,0,0,,,,,,,,,
30,6,2005.00,30/06/2005,25_bottom,45.00,D1,1122,1,0,6,51,21,18,0,0,,,,,,,,,
10,7,2005.00,10/07/2005,25_bottom,45.00,D1,1123,1,0,1,270,180,0,0,0,,,,,,,,,
21,7,2005.00,21/07/2005,25_bottom,45.00,D1,1124,0,0,0,192,30,0,0,0,,,,,,,,,
31,7,2005.00,31/07/2005,25_bottom,45.00,D1,1125,0,0,0,315,30,0,0,0,,,,,,,,,
9,8,2005.00,09/08/2005,25_bottom,45.00,D1,1126,0,0,1,255,5,0,0,0,,,,,,,,,
20,8,2005.00,20/08/2005,25_bottom,45.00,D1,1127,0,0,0,141,3,0,0,0,,,,,,,,,
31,8,2005.00,31/08/2005,25_bottom,45.00,D1,1128,0,0,0,72,0,0,0,0,,,,,,,,,
10,9,2005.00,10/09/2005,25_bottom,45.00,D1,1129,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,9,2005.00,20/09/2005,25_bottom,45.00,D1,1130,0,1,4,60,0,0,0,0,,,,,,,,,
1,10,2005.00,01/10/2005,25_bottom,45.00,D1,1131,0,0,0,32,0,0,0,0,,,,,,,,,
11,10,2005.00,11/10/2005,25_bottom,45.00,D1,1132,0,0,1,31,0,0,0,0,,,,,,,,,
20,10,2005.00,20/10/2005,25_bottom,45.00,D1,1133,0,1,0,12,0,0,0,0,,,,,,,,,
31,10,2005.00,31/10/2005,25_bottom,45.00,D1,1134,1,1,2,17,0,0,0,0,,,,,,,,,
9,11,2005.00,09/11/2005,25_bottom,45.00,D1,1135,1,1,2,4,0,0,0,0,,,,,,,,,
5,12,2005.00,05/12/2005,25_bottom,45.00,D1,1136,1,1,1,6,0,0,0,0,,,,,,,,,
19,2,2006.00,19/02/2006,25_bottom,45.00,D1,1137,0,0,0,0,0,0,0,0,,,,,,,,,
19,3,2006.00,19/03/2006,25_bottom,45.00,D1,1138,5,0,1,4,0,0,0,0,,,,,,,,,
3,4,2006.00,03/04/2006,25_bottom,45.00,D1,1139,5,0,1,5,0,0,0,0,,,,,,,,,
20,5,2006.00,20/05/2006,25_bottom,45.00,D1,1140,1,0,1,0,0,0,0,3,,,,,,,,,
31,5,2006.00,31/05/2006,25_bottom,45.00,D1,1141,4,0,14,0,3,8,14,150,,,,,,,,,
10,6,2006.00,10/06/2006,25_bottom,45.00,D1,1142,4,0,24,1,2,6,2,12,,,,,,,,,
20,6,2006.00,20/06/2006,25_bottom,45.00,D1,1143,2,0,37,7,18,4,0,0,,,,,,,,,
29,6,2006.00,29/06/2006,25_bottom,45.00,D1,1144,2,0,28,20,17,0,0,0,,,,,,,,,
10,7,2006.00,10/07/2006,25_bottom,45.00,D1,1145,1,0,12,15,3,0,0,0,,,,,,,,,
20,7,2006.00,20/07/2006,25_bottom,45.00,D1,1146,0,0,10,211,1,0,0,0,,,,,,,,,
31,7,2006.00,31/07/2006,25_bottom,45.00,D1,1147,2,0,15,383,0,0,0,0,,,,,,,,,
10,8,2006.00,10/08/2006,25_bottom,45.00,D1,1148,1,0,8,141,0,0,0,0,,,,,,,,,
20,8,2006.00,20/08/2006,25_bottom,45.00,D1,1149,1,0,1,61,0,0,0,0,,,,,,,,,
30,8,2006.00,30/08/2006,25_bottom,45.00,D1,1150,0,0,3,66,0,0,0,0,,,,,,,,,
10,9,2006.00,10/09/2006,25_bottom,45.00,D1,1151,0,0,0,15,0,0,0,0,,,,,,,,,
20,9,2006.00,20/09/2006,25_bottom,45.00,D1,1152,0,0,1,15,0,0,0,0,,,,,,,,,
29,9,2006.00,29/09/2006,25_bottom,45.00,D1,1153,0,0,2,12,0,0,0,0,,,,,,,,,
10,10,2006.00,10/10/2006,25_bottom,45.00,D1,1154,0,0,0,6,0,0,0,0,,,,,,,,,
19,10,2006.00,19/10/2006,25_bottom,45.00,D1,1155,0,0,0,1,0,0,0,0,,,,,,,,,
