ID;Species;Date;Region;Name;N_eggs;W_test;value;
5077_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;7;D_38;38;Diametr
5078_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_38;38;Diametr
5079_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_36;36;Diametr
5080_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_20;20;Diametr
5081_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_39;39;Diametr
5082_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_30;30;Diametr
5083_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_25;25;Diametr
5084_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_34;34;Diametr
5085_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_26;26;Diametr
5086_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;4;D_24;24;Diametr
5087_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_19;19;Diametr
5088_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_29;29;Diametr
5089_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_21;21;Diametr
5090_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_25;25;Diametr
5091_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;3;D_37;37;Diametr
5092_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_22;22;Diametr
5093_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_32;32;Diametr
5094_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;6;D_31;31;Diametr
5095_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_33;33;Diametr
5096_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_41;41;Diametr
5097_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_39;39;Diametr
5098_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_34;34;Diametr
5099_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;6;D_36;36;Diametr
5100_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;5;D_45;45;Diametr
5101_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;5;D_37;37;Diametr
5102_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Поперечная Луда Вторая;7;D_20;20;Diametr
5103_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_30;30;Diametr
5104_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_30;30;Diametr
5105_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_30;30;Diametr
5106_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_40;40;Diametr
5107_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;7;D_35;35;Diametr
5108_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;5;D_20;20;Diametr
5109_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_15;15;Diametr
5110_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Плоская;3;D_36;36;Diametr
5111_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_16;16;Diametr
5112_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_25;25;Diametr
5113_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;7;D_35;35;Diametr
5114_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;3;D_32;32;Diametr
5115_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;3;D_46;46;Diametr
5116_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;4;D_25;25;Diametr
5117_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_18;18;Diametr
5118_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_38;38;Diametr
5119_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;9;D_40;40;Diametr
5120_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_33;33;Diametr
5121_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;4;D_27;27;Diametr
5122_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_24;24;Diametr
5123_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_29;29;Diametr
5124_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_25;25;Diametr
5125_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_6;6;Diametr
5126_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_26;26;Diametr
5127_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_18;18;Diametr
5128_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;6;D_33;33;Diametr
5129_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Грязнуха;7;D_35;35;Diametr
5130_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_36;36;Diametr
5131_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_29;29;Diametr
5132_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_37;37;Diametr
5133_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_40;40;Diametr
5134_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_26;26;Diametr
5135_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_40;40;Diametr
5136_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_35;35;Diametr
5137_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_33;33;Diametr
5138_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_40;40;Diametr
5139_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_39;39;Diametr
5140_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_16;16;Diametr
5141_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_24;24;Diametr
5142_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_24;24;Diametr
5143_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_34;34;Diametr
5144_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_41;41;Diametr
5145_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;7;D_33;33;Diametr
5146_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_34;34;Diametr
5147_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_27;27;Diametr
5148_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_24;24;Diametr
5149_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_37;37;Diametr
5150_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_26;26;Diametr
5151_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;3;D_36;36;Diametr
5152_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_41;41;Diametr
5153_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_30;30;Diametr
5154_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_39;39;Diametr
5155_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;5;D_22;22;Diametr
5156_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_30;30;Diametr
5157_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_37;37;Diametr
5158_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_16;16;Diametr
5159_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_37;37;Diametr
5160_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;D_16;16;Diametr
5161_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_30;30;Diametr
5162_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_30;30;Diametr
5163_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_35;35;Diametr
5164_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_24;24;Diametr
5165_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_37;37;Diametr
5166_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_16;16;Diametr
5167_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_34;34;Diametr
5168_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_30;30;Diametr
5169_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_16;16;Diametr
5170_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_33;33;Diametr
5171_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_22;22;Diametr
5172_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_32;32;Diametr
5173_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_17;17;Diametr
5174_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_20;20;Diametr
5175_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_29;29;Diametr
5176_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_25;25;Diametr
5177_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_30;30;Diametr
5178_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_30;30;Diametr
5179_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
5180_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_25;25;Diametr
5181_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_28;28;Diametr
5182_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_25;25;Diametr
5183_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_28;28;Diametr
5184_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_39;39;Diametr
5185_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_42;42;Diametr
5186_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_29;29;Diametr
5187_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;7;D_30;30;Diametr
5188_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_26;26;Diametr
5189_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_31;31;Diametr
5190_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_37;37;Diametr
5191_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_35;35;Diametr
5192_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_36;36;Diametr
5193_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_30;30;Diametr
5194_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_30;30;Diametr
5195_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_36;36;Diametr
5196_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_35;35;Diametr
5197_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_40;40;Diametr
5198_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_34;34;Diametr
5199_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_36;36;Diametr
5200_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_10;10;Diametr
5201_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_23;23;Diametr
5202_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_35;35;Diametr
5203_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;6;D_30;30;Diametr
5204_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_26;26;Diametr
5205_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_29;29;Diametr
5206_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_29;29;Diametr
5207_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_40;40;Diametr
5208_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_33;33;Diametr
5209_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_35;35;Diametr
5210_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_32;32;Diametr
5211_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_33;33;Diametr
5212_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_32;32;Diametr
5213_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;D_29;29;Diametr
5214_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_29;29;Diametr
5215_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;10;D_35;35;Diametr
5216_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;7;D_36;36;Diametr
5217_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_35;35;Diametr
5218_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_35;35;Diametr
5219_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_20;20;Diametr
5220_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_41;41;Diametr
5221_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_29;29;Diametr
5222_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_21;21;Diametr
5223_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_30;30;Diametr
5224_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_25;25;Diametr
5225_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_19;19;Diametr
5226_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_31;31;Diametr
5227_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_2;2;Diametr
5228_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_26;26;Diametr
5229_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;3;D_40;40;Diametr
5230_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_22;22;Diametr
5231_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_32;32;Diametr
5232_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_34;34;Diametr
5233_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;7;D_40;40;Diametr
5234_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;5;D_18;18;Diametr
5235_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_16;16;Diametr
5236_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_19;19;Diametr
5237_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;9;D_30;30;Diametr
5238_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_24;24;Diametr
5239_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Грязнуха;7;D_35;35;Diametr
5240_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_31;31;Diametr
5241_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_20;20;Diametr
5242_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_32;32;Diametr
5243_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_38;38;Diametr
5244_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_27;27;Diametr
5245_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_22;22;Diametr
5246_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_16;16;Diametr
5247_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_36;36;Diametr
5248_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_33;33;Diametr
5249_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_29;29;Diametr
5250_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_37;37;Diametr
5251_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;D_28;28;Diametr
5252_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_35;35;Diametr
5253_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;10;D_36;36;Diametr
5254_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;7;D_36;36;Diametr
5255_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_36;36;Diametr
5256_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_33;33;Diametr
5257_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_22;22;Diametr
5258_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_40;40;Diametr
5259_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_27;27;Diametr
5260_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_24;24;Diametr
5261_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_33;33;Diametr
5262_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_27;27;Diametr
5263_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_20;20;Diametr
5264_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;6;D_32;32;Diametr
5265_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_25;25;Diametr
5266_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_23;23;Diametr
5267_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;D_15;15;Diametr
5268_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_19;19;Diametr
5269_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;9;D_42;42;Diametr
5270_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_28;28;Diametr
5271_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_25;25;Diametr
5272_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;10;D_37;37;Diametr
5273_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;7;D_38;38;Diametr
5274_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_20;20;Diametr
5275_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;9;D_32;32;Diametr
5276_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_27;27;Diametr
5277_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;10;D_33;33;Diametr
5278_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_21;21;Diametr
5279_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;7;D_25;25;Diametr
5280_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;Pierced;4;Pierced
5281_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;Pierced;5;Pierced
5282_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5283_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5284_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5285_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;Pierced;4;Pierced
5286_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;Pierced;4;Pierced
5287_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;Pierced;4;Pierced
5288_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;Pierced;3;Pierced
5289_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;Pierced;4;Pierced
5290_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5291_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;Pierced;3;Pierced
5292_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5293_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;Pierced;6;Pierced
5294_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;Pierced;5;Pierced
5295_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;Pierced;6;Pierced
5296_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;8;Pierced;8;Pierced
5297_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;2;Pierced;2;Pierced
5298_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;12;Pierced;4;Pierced
5299_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;5;Pierced;5;Pierced
5300_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;10;Pierced;10;Pierced
5301_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5302_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5303_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5304_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5305_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;Pierced;6;Pierced
5306_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;Pierced;6;Pierced
5307_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5308_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5309_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5310_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;1;Pierced;1;Pierced
5311_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5312_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5313_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5314_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;2;Pierced
5315_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;Pierced;6;Pierced
5316_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5317_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;5;Pierced
5318_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5319_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5320_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5321_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5322_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5323_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;Pierced;6;Pierced
5324_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5325_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5326_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5327_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5328_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5329_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5330_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;Pierced;2;Pierced
5331_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;6;Pierced
5332_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5333_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5334_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5335_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5336_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5337_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;Pierced;5;Pierced
5338_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5339_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5340_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;Pierced;3;Pierced
5341_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5342_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
