"Year","Station","Taxa","Value","Type"
1999,"St2","Macoma_sp.",30,"N"
1999,"St3","Macoma_sp.",30,"N"
1999,"St8","Macoma_sp.",100,"N"
2000,"St10","Macoma_sp.",1760,"N"
2001,"St2","Macoma_sp.",10,"N"
2001,"St6","Macoma_sp.",10,"N"
2001,"St8","Macoma_sp.",50,"N"
2001,"St10","Macoma_sp.",410,"N"
2003,"St14","Macoma_sp.",410,"N"
2004,"St1","Macoma_sp.",10,"N"
2004,"St2","Macoma_sp.",40,"N"
2004,"St3","Macoma_sp.",10,"N"
2004,"St6","Macoma_sp.",20,"N"
2004,"St10","Macoma_sp.",320,"N"
2004,"St11","Macoma_sp.",20,"N"
2005,"St4","Macoma_sp.",430,"N"
2005,"St6","Macoma_sp.",60,"N"
2005,"St10","Macoma_sp.",430,"N"
2005,"St11","Macoma_sp.",350,"N"
2006,"St10","Macoma_sp.",20,"N"
2007,"St10","Macoma_sp.",75,"N"
2007,"St11","Macoma_sp.",120,"N"
2007,"St13","Macoma_sp.",130,"N"
1987,"St5","Musculus_sp.",10,"N"
1990,"St2","Musculus_sp.",10,"N"
1993,"St2","Musculus_sp.",30,"N"
1998,"St6","Musculus_sp.",10,"N"
1998,"St14","Musculus_sp.",10,"N"
2000,"St14","Musculus_sp.",10,"N"
2001,"St8","Musculus_sp.",10,"N"
2001,"St10","Musculus_sp.",10,"N"
2002,"St7","Musculus_sp.",10,"N"
2002,"St13","Musculus_sp.",20,"N"
2003,"St14","Musculus_sp.",50,"N"
2004,"St11","Musculus_sp.",10,"N"
2004,"St15","Musculus_sp.",30,"N"
2005,"St10","Musculus_sp.",10,"N"
2005,"St11","Musculus_sp.",10,"N"
2005,"St14","Musculus_sp.",10,"N"
2007,"St4","Musculus_sp.",10,"N"
2007,"St10","Musculus_sp.",10,"N"
2007,"St11","Musculus_sp.",30,"N"
1987,"St4","Mya_sp.",20,"N"
1988,"St3","Mya_sp.",60,"N"
1988,"St10","Mya_sp.",10,"N"
1988,"St17","Mya_sp.",10,"N"
1989,"St2","Mya_sp.",10,"N"
1989,"St3","Mya_sp.",30,"N"
1989,"St6","Mya_sp.",20,"N"
1989,"St7","Mya_sp.",10,"N"
1989,"St10","Mya_sp.",10,"N"
1989,"St12","Mya_sp.",20,"N"
1989,"St14","Mya_sp.",20,"N"
1989,"St17","Mya_sp.",40,"N"
1990,"St11","Mya_sp.",10,"N"
1990,"St19","Mya_sp.",10,"N"
1991,"St2","Mya_sp.",20,"N"
1991,"St14","Mya_sp.",10,"N"
1991,"St17","Mya_sp.",10,"N"
1992,"St12","Mya_sp.",10,"N"
1993,"St14","Mya_sp.",10,"N"
1994,"St3","Mya_sp.",40,"N"
1994,"St5","Mya_sp.",10,"N"
1994,"St6","Mya_sp.",10,"N"
1994,"St9","Mya_sp.",20,"N"
1994,"St10","Mya_sp.",20,"N"
1994,"St12","Mya_sp.",10,"N"
1994,"St14","Mya_sp.",10,"N"
1994,"St17","Mya_sp.",10,"N"
1994,"St18","Mya_sp.",20,"N"
1994,"St19","Mya_sp.",10,"N"
1994,"St20","Mya_sp.",20,"N"
1995,"St1","Mya_sp.",20,"N"
1995,"St2","Mya_sp.",10,"N"
1995,"St3","Mya_sp.",10,"N"
1995,"St5","Mya_sp.",10,"N"
1995,"St16","Mya_sp.",10,"N"
1995,"St17","Mya_sp.",10,"N"
1995,"St20","Mya_sp.",10,"N"
1996,"St3","Mya_sp.",10,"N"
1996,"St5","Mya_sp.",10,"N"
1996,"St9","Mya_sp.",20,"N"
1996,"St13","Mya_sp.",30,"N"
1996,"St16","Mya_sp.",20,"N"
1996,"St17","Mya_sp.",10,"N"
1996,"St18","Mya_sp.",10,"N"
1996,"St20","Mya_sp.",10,"N"
1997,"St1","Mya_sp.",50,"N"
1997,"St2","Mya_sp.",10,"N"
1997,"St4","Mya_sp.",10,"N"
1997,"St9","Mya_sp.",30,"N"
1997,"St12","Mya_sp.",20,"N"
1997,"St13","Mya_sp.",30,"N"
1997,"St14","Mya_sp.",60,"N"
1997,"St15","Mya_sp.",30,"N"
1997,"St16","Mya_sp.",20,"N"
1997,"St17","Mya_sp.",20,"N"
1998,"St1","Mya_sp.",10,"N"
1998,"St3","Mya_sp.",10,"N"
1998,"St5","Mya_sp.",50,"N"
1998,"St6","Mya_sp.",10,"N"
1998,"St7","Mya_sp.",20,"N"
1998,"St9","Mya_sp.",90,"N"
1998,"St10","Mya_sp.",10,"N"
1998,"St11","Mya_sp.",10,"N"
1998,"St12","Mya_sp.",110,"N"
1998,"St13","Mya_sp.",80,"N"
1998,"St14","Mya_sp.",40,"N"
1998,"St15","Mya_sp.",20,"N"
1998,"St16","Mya_sp.",60,"N"
1998,"St17","Mya_sp.",60,"N"
1998,"St18","Mya_sp.",30,"N"
1998,"St19","Mya_sp.",130,"N"
1998,"St20","Mya_sp.",10,"N"
1999,"St1","Mya_sp.",50,"N"
1999,"St2","Mya_sp.",30,"N"
1999,"St4","Mya_sp.",10,"N"
1999,"St6","Mya_sp.",10,"N"
1999,"St7","Mya_sp.",70,"N"
1999,"St8","Mya_sp.",20,"N"
1999,"St9","Mya_sp.",30,"N"
1999,"St10","Mya_sp.",30,"N"
1999,"St12","Mya_sp.",30,"N"
1999,"St13","Mya_sp.",40,"N"
1999,"St14","Mya_sp.",40,"N"
1999,"St15","Mya_sp.",10,"N"
1999,"St16","Mya_sp.",10,"N"
1999,"St17","Mya_sp.",140,"N"
1999,"St19","Mya_sp.",80,"N"
2000,"St2","Mya_sp.",40,"N"
2000,"St3","Mya_sp.",30,"N"
2000,"St4","Mya_sp.",10,"N"
2000,"St5","Mya_sp.",30,"N"
2000,"St6","Mya_sp.",30,"N"
2000,"St7","Mya_sp.",20,"N"
2000,"St8","Mya_sp.",40,"N"
2000,"St10","Mya_sp.",50,"N"
2000,"St11","Mya_sp.",40,"N"
2000,"St12","Mya_sp.",10,"N"
2000,"St13","Mya_sp.",10,"N"
2000,"St14","Mya_sp.",40,"N"
2000,"St15","Mya_sp.",10,"N"
2000,"St16","Mya_sp.",40,"N"
2000,"St17","Mya_sp.",50,"N"
2001,"St1","Mya_sp.",10,"N"
2001,"St3","Mya_sp.",10,"N"
2001,"St4","Mya_sp.",10,"N"
2001,"St6","Mya_sp.",50,"N"
2001,"St7","Mya_sp.",50,"N"
2001,"St8","Mya_sp.",60,"N"
2001,"St10","Mya_sp.",30,"N"
2001,"St11","Mya_sp.",10,"N"
2001,"St14","Mya_sp.",20,"N"
2001,"St15","Mya_sp.",10,"N"
2001,"St16","Mya_sp.",40,"N"
2001,"St17","Mya_sp.",100,"N"
2001,"St18","Mya_sp.",30,"N"
2001,"St19","Mya_sp.",10,"N"
2002,"St2","Mya_sp.",20,"N"
2002,"St3","Mya_sp.",50,"N"
2002,"St4","Mya_sp.",40,"N"
2002,"St6","Mya_sp.",60,"N"
2002,"St7","Mya_sp.",40,"N"
2002,"St8","Mya_sp.",30,"N"
2002,"St9","Mya_sp.",60,"N"
2002,"St10","Mya_sp.",30,"N"
2002,"St11","Mya_sp.",40,"N"
2002,"St13","Mya_sp.",50,"N"
2002,"St14","Mya_sp.",10,"N"
2002,"St15","Mya_sp.",10,"N"
2002,"St16","Mya_sp.",20,"N"
2002,"St17","Mya_sp.",80,"N"
2002,"St19","Mya_sp.",10,"N"
2003,"St1","Mya_sp.",20,"N"
2003,"St2","Mya_sp.",20,"N"
2003,"St3","Mya_sp.",60,"N"
2003,"St4","Mya_sp.",20,"N"
2003,"St5","Mya_sp.",10,"N"
2003,"St6","Mya_sp.",60,"N"
2003,"St7","Mya_sp.",70,"N"
2003,"St8","Mya_sp.",50,"N"
2003,"St10","Mya_sp.",20,"N"
2003,"St11","Mya_sp.",140,"N"
2003,"St12","Mya_sp.",10,"N"
2003,"St13","Mya_sp.",90,"N"
2003,"St14","Mya_sp.",90,"N"
2003,"St16","Mya_sp.",30,"N"
2003,"St17","Mya_sp.",40,"N"
2003,"St18","Mya_sp.",20,"N"
2003,"St19","Mya_sp.",10,"N"
2004,"St1","Mya_sp.",20,"N"
2004,"St2","Mya_sp.",20,"N"
2004,"St3","Mya_sp.",90,"N"
2004,"St4","Mya_sp.",20,"N"
2004,"St5","Mya_sp.",160,"N"
2004,"St6","Mya_sp.",40,"N"
2004,"St7","Mya_sp.",60,"N"
2004,"St8","Mya_sp.",10,"N"
2004,"St9","Mya_sp.",10,"N"
2004,"St10","Mya_sp.",10,"N"
2004,"St11","Mya_sp.",30,"N"
2004,"St13","Mya_sp.",10,"N"
2004,"St14","Mya_sp.",20,"N"
2004,"St15","Mya_sp.",710,"N"
2004,"St16","Mya_sp.",90,"N"
2004,"St17","Mya_sp.",200,"N"
2004,"St18","Mya_sp.",110,"N"
2005,"St3","Mya_sp.",170,"N"
2005,"St4","Mya_sp.",20,"N"
2005,"St6","Mya_sp.",10,"N"
2005,"St7","Mya_sp.",20,"N"
2005,"St8","Mya_sp.",40,"N"
2005,"St10","Mya_sp.",20,"N"
2005,"St12","Mya_sp.",40,"N"
2005,"St13","Mya_sp.",10,"N"
2005,"St14","Mya_sp.",30,"N"
2005,"St17","Mya_sp.",10,"N"
2006,"St1","Mya_sp.",42.96,"N"
2006,"St2","Mya_sp.",40,"N"
2006,"St3","Mya_sp.",20,"N"
2006,"St4","Mya_sp.",10,"N"
2006,"St6","Mya_sp.",60,"N"
2006,"St7","Mya_sp.",10,"N"
2006,"St10","Mya_sp.",10,"N"
2006,"St11","Mya_sp.",50,"N"
2006,"St13","Mya_sp.",90.8,"N"
2006,"St15","Mya_sp.",80.64,"N"
2006,"St17","Mya_sp.",10,"N"
2006,"St19","Mya_sp.",39.52631579,"N"
2006,"St20","Mya_sp.",130.8,"N"
2007,"St2","Mya_sp.",60,"N"
2007,"St3","Mya_sp.",20,"N"
2007,"St4","Mya_sp.",10,"N"
2007,"St7","Mya_sp.",40,"N"
2007,"St8","Mya_sp.",10,"N"
2007,"St10","Mya_sp.",20,"N"
2007,"St11","Mya_sp.",40,"N"
2007,"St13","Mya_sp.",50,"N"
2007,"St14","Mya_sp.",105.3684211,"N"
2007,"St17","Mya_sp.",134.1496599,"N"
1987,"St1","Mytilus_edulis",20,"N"
1987,"St2","Mytilus_edulis",10,"N"
1987,"St3","Mytilus_edulis",20,"N"
1987,"St4","Mytilus_edulis",20,"N"
1987,"St5","Mytilus_edulis",120,"N"
1987,"St6","Mytilus_edulis",10,"N"
1987,"St8","Mytilus_edulis",150,"N"
1987,"St11","Mytilus_edulis",10,"N"
1987,"St12","Mytilus_edulis",220,"N"
1987,"St13","Mytilus_edulis",40,"N"
1987,"St14","Mytilus_edulis",30,"N"
1987,"St19","Mytilus_edulis",20,"N"
1987,"St20","Mytilus_edulis",70,"N"
1988,"St1","Mytilus_edulis",20,"N"
1988,"St3","Mytilus_edulis",10,"N"
1988,"St9","Mytilus_edulis",20,"N"
1988,"St10","Mytilus_edulis",10,"N"
1988,"St14","Mytilus_edulis",10,"N"
1988,"St15","Mytilus_edulis",400,"N"
1988,"St18","Mytilus_edulis",30,"N"
1988,"St19","Mytilus_edulis",10,"N"
1989,"St1","Mytilus_edulis",630,"N"
1989,"St4","Mytilus_edulis",10,"N"
1989,"St5","Mytilus_edulis",20,"N"
1989,"St6","Mytilus_edulis",30,"N"
1989,"St9","Mytilus_edulis",10,"N"
1989,"St10","Mytilus_edulis",10,"N"
1989,"St12","Mytilus_edulis",280,"N"
1989,"St13","Mytilus_edulis",90,"N"
1989,"St15","Mytilus_edulis",250,"N"
1989,"St19","Mytilus_edulis",330,"N"
1989,"St20","Mytilus_edulis",10,"N"
1990,"St1","Mytilus_edulis",230,"N"
1990,"St2","Mytilus_edulis",10,"N"
1990,"St4","Mytilus_edulis",10,"N"
1990,"St5","Mytilus_edulis",120,"N"
1990,"St6","Mytilus_edulis",20,"N"
1990,"St7","Mytilus_edulis",10,"N"
1990,"St8","Mytilus_edulis",20,"N"
1990,"St9","Mytilus_edulis",250,"N"
1990,"St10","Mytilus_edulis",10,"N"
1990,"St14","Mytilus_edulis",10,"N"
1990,"St15","Mytilus_edulis",90,"N"
1990,"St18","Mytilus_edulis",90,"N"
1990,"St19","Mytilus_edulis",40,"N"
1991,"St1","Mytilus_edulis",120,"N"
1991,"St4","Mytilus_edulis",20,"N"
1991,"St6","Mytilus_edulis",20,"N"
1991,"St8","Mytilus_edulis",70,"N"
1991,"St10","Mytilus_edulis",10,"N"
1991,"St12","Mytilus_edulis",20,"N"
1991,"St13","Mytilus_edulis",140,"N"
1991,"St15","Mytilus_edulis",130,"N"
1991,"St16","Mytilus_edulis",50,"N"
1991,"St19","Mytilus_edulis",40,"N"
1992,"St1","Mytilus_edulis",40,"N"
1992,"St3","Mytilus_edulis",20,"N"
1992,"St5","Mytilus_edulis",30,"N"
1992,"St9","Mytilus_edulis",150,"N"
1992,"St12","Mytilus_edulis",150,"N"
1992,"St13","Mytilus_edulis",10,"N"
1992,"St14","Mytilus_edulis",10,"N"
1992,"St15","Mytilus_edulis",50,"N"
1992,"St19","Mytilus_edulis",80,"N"
1992,"St20","Mytilus_edulis",40,"N"
1993,"St2","Mytilus_edulis",10,"N"
1993,"St5","Mytilus_edulis",720,"N"
1993,"St7","Mytilus_edulis",20,"N"
1993,"St9","Mytilus_edulis",760,"N"
1993,"St12","Mytilus_edulis",500,"N"
1993,"St15","Mytilus_edulis",60,"N"
1993,"St16","Mytilus_edulis",90,"N"
1993,"St19","Mytilus_edulis",20,"N"
1994,"St1","Mytilus_edulis",20,"N"
1994,"St4","Mytilus_edulis",1010,"N"
1994,"St5","Mytilus_edulis",20,"N"
1994,"St8","Mytilus_edulis",250,"N"
1994,"St9","Mytilus_edulis",20,"N"
1994,"St12","Mytilus_edulis",140,"N"
1994,"St13","Mytilus_edulis",50,"N"
1994,"St15","Mytilus_edulis",1110,"N"
1994,"St18","Mytilus_edulis",310,"N"
1994,"St19","Mytilus_edulis",90,"N"
1995,"St1","Mytilus_edulis",470,"N"
1995,"St2","Mytilus_edulis",20,"N"
1995,"St3","Mytilus_edulis",30,"N"
1995,"St4","Mytilus_edulis",20,"N"
1995,"St5","Mytilus_edulis",360,"N"
1995,"St6","Mytilus_edulis",10,"N"
1995,"St7","Mytilus_edulis",10,"N"
1995,"St8","Mytilus_edulis",10,"N"
1995,"St9","Mytilus_edulis",120,"N"
1995,"St10","Mytilus_edulis",10,"N"
1995,"St11","Mytilus_edulis",10,"N"
1995,"St12","Mytilus_edulis",480,"N"
1995,"St13","Mytilus_edulis",140,"N"
1995,"St14","Mytilus_edulis",10,"N"
1995,"St15","Mytilus_edulis",390,"N"
1995,"St16","Mytilus_edulis",20,"N"
1995,"St17","Mytilus_edulis",20,"N"
1995,"St18","Mytilus_edulis",30,"N"
1996,"St1","Mytilus_edulis",830,"N"
1996,"St3","Mytilus_edulis",20,"N"
1996,"St4","Mytilus_edulis",220,"N"
1996,"St5","Mytilus_edulis",870,"N"
1996,"St6","Mytilus_edulis",20,"N"
1996,"St8","Mytilus_edulis",50,"N"
1996,"St9","Mytilus_edulis",40,"N"
1996,"St10","Mytilus_edulis",10,"N"
1996,"St12","Mytilus_edulis",290,"N"
1996,"St13","Mytilus_edulis",300,"N"
1996,"St15","Mytilus_edulis",230,"N"
1996,"St16","Mytilus_edulis",130,"N"
1996,"St17","Mytilus_edulis",10,"N"
1996,"St18","Mytilus_edulis",70,"N"
1996,"St19","Mytilus_edulis",130,"N"
1997,"St1","Mytilus_edulis",550,"N"
1997,"St4","Mytilus_edulis",40,"N"
1997,"St5","Mytilus_edulis",170,"N"
1997,"St6","Mytilus_edulis",40,"N"
1997,"St7","Mytilus_edulis",10,"N"
1997,"St8","Mytilus_edulis",470,"N"
1997,"St9","Mytilus_edulis",10,"N"
1997,"St12","Mytilus_edulis",1700,"N"
1997,"St13","Mytilus_edulis",60,"N"
1997,"St14","Mytilus_edulis",40,"N"
1997,"St15","Mytilus_edulis",1870,"N"
1997,"St16","Mytilus_edulis",40,"N"
1997,"St18","Mytilus_edulis",190,"N"
1997,"St19","Mytilus_edulis",90,"N"
1997,"St20","Mytilus_edulis",70,"N"
1998,"St1","Mytilus_edulis",900,"N"
1998,"St2","Mytilus_edulis",50,"N"
1998,"St3","Mytilus_edulis",70,"N"
1998,"St4","Mytilus_edulis",20,"N"
1998,"St5","Mytilus_edulis",5410,"N"
1998,"St6","Mytilus_edulis",10,"N"
1998,"St8","Mytilus_edulis",290,"N"
1998,"St9","Mytilus_edulis",20,"N"
1998,"St11","Mytilus_edulis",10,"N"
1998,"St12","Mytilus_edulis",40,"N"
1998,"St13","Mytilus_edulis",1390,"N"
1998,"St14","Mytilus_edulis",120,"N"
1998,"St15","Mytilus_edulis",360,"N"
1998,"St16","Mytilus_edulis",250,"N"
1998,"St17","Mytilus_edulis",40,"N"
1998,"St18","Mytilus_edulis",320,"N"
1998,"St19","Mytilus_edulis",7850,"N"
1998,"St20","Mytilus_edulis",380,"N"
1999,"St1","Mytilus_edulis",460,"N"
1999,"St2","Mytilus_edulis",80,"N"
1999,"St3","Mytilus_edulis",50,"N"
1999,"St4","Mytilus_edulis",120,"N"
1999,"St5","Mytilus_edulis",40,"N"
1999,"St6","Mytilus_edulis",50,"N"
1999,"St7","Mytilus_edulis",120,"N"
1999,"St8","Mytilus_edulis",50,"N"
1999,"St9","Mytilus_edulis",4240,"N"
1999,"St10","Mytilus_edulis",110,"N"
1999,"St11","Mytilus_edulis",10,"N"
1999,"St12","Mytilus_edulis",370,"N"
1999,"St13","Mytilus_edulis",340,"N"
1999,"St14","Mytilus_edulis",30,"N"
1999,"St15","Mytilus_edulis",320,"N"
1999,"St16","Mytilus_edulis",570,"N"
1999,"St17","Mytilus_edulis",260,"N"
1999,"St18","Mytilus_edulis",20,"N"
2000,"St1","Mytilus_edulis",1120,"N"
2000,"St3","Mytilus_edulis",90,"N"
2000,"St4","Mytilus_edulis",60,"N"
2000,"St5","Mytilus_edulis",2850,"N"
2000,"St7","Mytilus_edulis",50,"N"
2000,"St8","Mytilus_edulis",120,"N"
2000,"St9","Mytilus_edulis",2810,"N"
2000,"St10","Mytilus_edulis",220,"N"
2000,"St11","Mytilus_edulis",30,"N"
2000,"St12","Mytilus_edulis",310,"N"
2000,"St13","Mytilus_edulis",990,"N"
2000,"St14","Mytilus_edulis",240,"N"
2000,"St15","Mytilus_edulis",220,"N"
2000,"St16","Mytilus_edulis",270,"N"
2000,"St17","Mytilus_edulis",230,"N"
2000,"St18","Mytilus_edulis",10,"N"
2000,"St19","Mytilus_edulis",2030,"N"
2000,"St20","Mytilus_edulis",2440,"N"
2001,"St1","Mytilus_edulis",4330,"N"
2001,"St2","Mytilus_edulis",10,"N"
2001,"St3","Mytilus_edulis",140,"N"
2001,"St4","Mytilus_edulis",180,"N"
2001,"St5","Mytilus_edulis",2120,"N"
2001,"St6","Mytilus_edulis",130,"N"
2001,"St7","Mytilus_edulis",40,"N"
2001,"St8","Mytilus_edulis",760,"N"
2001,"St9","Mytilus_edulis",2620,"N"
2001,"St10","Mytilus_edulis",160,"N"
2001,"St11","Mytilus_edulis",110,"N"
2001,"St12","Mytilus_edulis",220,"N"
2001,"St13","Mytilus_edulis",790,"N"
2001,"St14","Mytilus_edulis",760,"N"
2001,"St15","Mytilus_edulis",70,"N"
2001,"St16","Mytilus_edulis",1300,"N"
2001,"St17","Mytilus_edulis",260,"N"
2001,"St18","Mytilus_edulis",130,"N"
2001,"St19","Mytilus_edulis",3080,"N"
2001,"St20","Mytilus_edulis",3700,"N"
2002,"St1","Mytilus_edulis",4330,"N"
2002,"St2","Mytilus_edulis",50,"N"
2002,"St3","Mytilus_edulis",50,"N"
2002,"St4","Mytilus_edulis",300,"N"
2002,"St5","Mytilus_edulis",3080,"N"
2002,"St6","Mytilus_edulis",240,"N"
2002,"St7","Mytilus_edulis",170,"N"
2002,"St8","Mytilus_edulis",750,"N"
2002,"St9","Mytilus_edulis",5850,"N"
2002,"St10","Mytilus_edulis",220,"N"
2002,"St11","Mytilus_edulis",150,"N"
2002,"St12","Mytilus_edulis",5080,"N"
2002,"St13","Mytilus_edulis",1390,"N"
2002,"St14","Mytilus_edulis",4980,"N"
2002,"St15","Mytilus_edulis",6240,"N"
2002,"St16","Mytilus_edulis",670,"N"
2002,"St17","Mytilus_edulis",750,"N"
2002,"St18","Mytilus_edulis",2600,"N"
2002,"St19","Mytilus_edulis",3210,"N"
2002,"St20","Mytilus_edulis",400,"N"
2003,"St1","Mytilus_edulis",1080,"N"
2003,"St2","Mytilus_edulis",70,"N"
2003,"St3","Mytilus_edulis",100,"N"
2003,"St4","Mytilus_edulis",30,"N"
2003,"St5","Mytilus_edulis",4860,"N"
2003,"St6","Mytilus_edulis",80,"N"
2003,"St7","Mytilus_edulis",130,"N"
2003,"St8","Mytilus_edulis",70,"N"
2003,"St9","Mytilus_edulis",4600,"N"
2003,"St10","Mytilus_edulis",240,"N"
2003,"St11","Mytilus_edulis",110,"N"
2003,"St12","Mytilus_edulis",12990,"N"
2003,"St13","Mytilus_edulis",3740,"N"
2003,"St14","Mytilus_edulis",830,"N"
2003,"St15","Mytilus_edulis",2290,"N"
2003,"St16","Mytilus_edulis",4390,"N"
2003,"St17","Mytilus_edulis",720,"N"
2003,"St18","Mytilus_edulis",6510,"N"
2003,"St19","Mytilus_edulis",8360,"N"
2003,"St20","Mytilus_edulis",4090,"N"
2004,"St1","Mytilus_edulis",170,"N"
2004,"St2","Mytilus_edulis",40,"N"
2004,"St3","Mytilus_edulis",200,"N"
2004,"St5","Mytilus_edulis",11670,"N"
2004,"St6","Mytilus_edulis",270,"N"
2004,"St7","Mytilus_edulis",30,"N"
2004,"St8","Mytilus_edulis",80,"N"
2004,"St9","Mytilus_edulis",2220,"N"
2004,"St10","Mytilus_edulis",160,"N"
2004,"St11","Mytilus_edulis",100,"N"
2004,"St12","Mytilus_edulis",120,"N"
2004,"St13","Mytilus_edulis",6860,"N"
2004,"St14","Mytilus_edulis",1020,"N"
2004,"St15","Mytilus_edulis",6900,"N"
2004,"St16","Mytilus_edulis",33390,"N"
2004,"St17","Mytilus_edulis",3730,"N"
2004,"St18","Mytilus_edulis",700,"N"
2004,"St19","Mytilus_edulis",5530,"N"
2004,"St20","Mytilus_edulis",4560,"N"
2005,"St3","Mytilus_edulis",330,"N"
2005,"St4","Mytilus_edulis",70,"N"
2005,"St6","Mytilus_edulis",100,"N"
2005,"St7","Mytilus_edulis",290,"N"
2005,"St8","Mytilus_edulis",250,"N"
2005,"St10","Mytilus_edulis",250,"N"
2005,"St11","Mytilus_edulis",140,"N"
2005,"St12","Mytilus_edulis",1670,"N"
2005,"St13","Mytilus_edulis",10740,"N"
2005,"St14","Mytilus_edulis",1780,"N"
2005,"St15","Mytilus_edulis",2860,"N"
2005,"St17","Mytilus_edulis",1450,"N"
2006,"St1","Mytilus_edulis",3050.16,"N"
2006,"St2","Mytilus_edulis",10,"N"
2006,"St3","Mytilus_edulis",30,"N"
2006,"St4","Mytilus_edulis",80,"N"
2006,"St5","Mytilus_edulis",50,"N"
2006,"St6","Mytilus_edulis",20,"N"
2006,"St9","Mytilus_edulis",5304,"N"
2006,"St10","Mytilus_edulis",30,"N"
2006,"St11","Mytilus_edulis",20,"N"
2006,"St12","Mytilus_edulis",1997.6,"N"
2006,"St13","Mytilus_edulis",5334.5,"N"
2006,"St14","Mytilus_edulis",20,"N"
2006,"St15","Mytilus_edulis",8843.52,"N"
2006,"St16","Mytilus_edulis",3384,"N"
2006,"St17","Mytilus_edulis",220,"N"
2006,"St18","Mytilus_edulis",1790,"N"
2006,"St19","Mytilus_edulis",5533.684211,"N"
2006,"St20","Mytilus_edulis",6365.6,"N"
2007,"St3","Mytilus_edulis",60,"N"
2007,"St4","Mytilus_edulis",10,"N"
2007,"St6","Mytilus_edulis",16.54545455,"N"
2007,"St9","Mytilus_edulis",715.7512953,"N"
2007,"St10","Mytilus_edulis",10,"N"
2007,"St11","Mytilus_edulis",20,"N"
2007,"St12","Mytilus_edulis",60,"N"
2007,"St13","Mytilus_edulis",70,"N"
2007,"St14","Mytilus_edulis",1748.947368,"N"
2007,"St15","Mytilus_edulis",1610.813397,"N"
2007,"St16","Mytilus_edulis",307.5824176,"N"
2007,"St17","Mytilus_edulis",402.4489796,"N"
2007,"St18","Mytilus_edulis",1179.346593,"N"
1993,"St6","Nicania_montagui",20,"N"
1995,"St6","Nicania_montagui",10,"N"
1996,"St7","Nicania_montagui",10,"N"
1996,"St13","Nicania_montagui",10,"N"
1987,"St7","Portlandia_arctica",10,"N"
1988,"St11","Portlandia_arctica",10,"N"
1993,"St3","Portlandia_arctica",10,"N"
1999,"St4","Portlandia_arctica",10,"N"
2001,"St3","Portlandia_arctica",10,"N"
2001,"St4","Portlandia_arctica",10,"N"
2002,"St11","Portlandia_arctica",10,"N"
2003,"St3","Portlandia_arctica",10,"N"
2003,"St4","Portlandia_arctica",20,"N"
2003,"St6","Portlandia_arctica",10,"N"
2004,"St3","Portlandia_arctica",10,"N"
2004,"St7","Portlandia_arctica",10,"N"
2005,"St3","Portlandia_arctica",30,"N"
2005,"St7","Portlandia_arctica",20,"N"
2005,"St8","Portlandia_arctica",92,"N"
2007,"St3","Portlandia_arctica",10,"N"
1987,"St4","Serripes_groenlandicus",30,"N"
1987,"St6","Serripes_groenlandicus",10,"N"
1987,"St14","Serripes_groenlandicus",10,"N"
1988,"St2","Serripes_groenlandicus",20,"N"
1988,"St4","Serripes_groenlandicus",20,"N"
1988,"St6","Serripes_groenlandicus",10,"N"
1988,"St9","Serripes_groenlandicus",10,"N"
1988,"St11","Serripes_groenlandicus",10,"N"
1988,"St14","Serripes_groenlandicus",10,"N"
1989,"St2","Serripes_groenlandicus",80,"N"
1989,"St3","Serripes_groenlandicus",50,"N"
1989,"St4","Serripes_groenlandicus",20,"N"
1989,"St6","Serripes_groenlandicus",10,"N"
1989,"St7","Serripes_groenlandicus",40,"N"
1989,"St8","Serripes_groenlandicus",10,"N"
1989,"St16","Serripes_groenlandicus",10,"N"
1991,"St2","Serripes_groenlandicus",10,"N"
1991,"St3","Serripes_groenlandicus",10,"N"
1991,"St4","Serripes_groenlandicus",10,"N"
1991,"St8","Serripes_groenlandicus",10,"N"
1991,"St10","Serripes_groenlandicus",20,"N"
1991,"St14","Serripes_groenlandicus",10,"N"
1992,"St2","Serripes_groenlandicus",10,"N"
1992,"St3","Serripes_groenlandicus",10,"N"
1992,"St4","Serripes_groenlandicus",10,"N"
1992,"St14","Serripes_groenlandicus",10,"N"
1995,"St3","Serripes_groenlandicus",10,"N"
1996,"St2","Serripes_groenlandicus",10,"N"
1996,"St4","Serripes_groenlandicus",10,"N"
1997,"St7","Serripes_groenlandicus",10,"N"
1999,"St7","Serripes_groenlandicus",10,"N"
2000,"St11","Serripes_groenlandicus",10,"N"
2001,"St2","Serripes_groenlandicus",10,"N"
2002,"St2","Serripes_groenlandicus",20,"N"
2002,"St4","Serripes_groenlandicus",30,"N"
2002,"St6","Serripes_groenlandicus",20,"N"
2002,"St7","Serripes_groenlandicus",20,"N"
2003,"St4","Serripes_groenlandicus",10,"N"
2003,"St7","Serripes_groenlandicus",10,"N"
2004,"St2","Serripes_groenlandicus",30,"N"
2004,"St3","Serripes_groenlandicus",40,"N"
2004,"St7","Serripes_groenlandicus",10,"N"
2004,"St8","Serripes_groenlandicus",10,"N"
2004,"St10","Serripes_groenlandicus",10,"N"
2004,"St11","Serripes_groenlandicus",20,"N"
2005,"St3","Serripes_groenlandicus",10,"N"
2005,"St4","Serripes_groenlandicus",20,"N"
2005,"St7","Serripes_groenlandicus",10,"N"
2005,"St10","Serripes_groenlandicus",10,"N"
2006,"St2","Serripes_groenlandicus",10,"N"
